3535903,SP,Paranapuã,  3 815,89.0,11.0,51.1,48.9,104.5,,,
2510659,PB,Parari,  1 256,55.7,44.4,49.4,50.6,97.8,,,
2408706,RN,Paraú,  3 859,86.4,13.6,49.9,50.1,99.5,,,
2408805,RN,Parazinho,  4 845,64.8,35.3,50.2,49.8,101.0,,,
4314035,RS,Pareci Novo,  3 511,27.9,72.1,50.8,49.2,103.3,,,
1101450,RO,Parecis,  4 810,36.9,63.1,54.0,46.1,117.2,,,
3536257,SP,Parisi,  2 032,80.9,19.1,51.4,48.6,105.7,,,
3147501,MG,Passabém,  1 766,57.3,42.7,49.0,51.0,96.0,,,
2409209,RN,Passagem,  2 895,41.1,58.9,50.2,49.8,100.9,,,
2510709,PB,Passagem,  2 233,49.7,50.3,49.6,50.4,98.3,,,
2207751,PI,Passagem Franca do Piauí,  4 546,54.6,45.4,51.0,49.1,103.9,,,
3147808,MG,Passa-Vinte,  2 079,62.8,37.2,52.4,47.6,110.0,,,
4212270,SC,Passos Maia,  4 425,24.8,75.2,50.6,49.4,102.6,,,
4118451,PR,Pato Bragado,  4 822,62.1,37.9,49.1,50.9,96.5,,,
1716307,TO,Pau D'Arco,  4 588,63.2,36.8,53.6,46.4,115.5,,,
2207793,PI,Pau D'Arco do Piauí,  3 757,14.8,85.2,51.5,48.5,106.2,,,
3536570,SP,Paulistânia,  1 779,68.1,31.9,51.7,48.3,106.9,,,
3148400,MG,Paulistas,  4 918,46.8,53.2,48.5,51.5,94.2,,,
4314134,RS,Paulo Bento,  2 196,27.1,73.0,51.3,48.7,105.3,,,
2207850,PI,Pavussu,  3 663,49.0,51.1,53.2,46.8,113.9,,,
2511004,PB,Pedra Branca,  3 721,63.6,36.4,49.6,50.4,98.6,,,
3148806,MG,Pedra do Anta,  3 365,65.1,34.9,50.0,50.0,99.8,,,
3148905,MG,Pedra do Indaiá,  3 875,53.0,47.0,51.3,48.8,105.1,,,
3149002,MG,Pedra Dourada,  2 191,59.4,40.6,51.9,48.2,107.7,,,
2409506,RN,Pedra Grande,  3 521,33.0,67.0,50.3,49.7,101.3,,,
2805000,SE,Pedra Mole,  2 974,40.3,59.8,50.3,49.7,101.2,,,
2409605,RN,Pedra Preta,  2 590,38.2,61.8,51.7,48.3,107.2,,,
3536901,SP,Pedranópolis,  2 558,62.2,37.8,51.4,48.6,105.6,,,
4314175,RS,Pedras Altas,  2 212,34.7,65.3,52.5,47.5,110.5,,,
4212403,SC,Pedras Grandes,  4 107,30.7,69.3,51.1,48.9,104.4,,,
3537156,SP,Pedrinhas Paulista,  2 940,84.4,15.7,49.8,50.2,99.0,,,
3149200,MG,Pedrinópolis,  3 490,83.9,16.1,51.5,48.5,106.3,,,
2207934,PI,Pedro Laurentino,  2 407,34.0,66.0,52.0,48.0,108.2,,,
3149408,MG,Pedro Teixeira,  1 785,54.1,45.9,53.1,46.9,113.3,,,
4314308,RS,Pejuçara,  3 973,67.3,32.8,50.5,49.5,102.2,,,
3149507,MG,Pequeri,  3 165,92.1,7.9,49.4,50.6,97.6,,,
3149606,MG,Pequi,  4 076,72.5,27.6,50.1,49.9,100.4,,,
4212601,SC,Peritiba,  2 988,49.6,50.4,49.7,50.3,98.7,,,
5216452,GO,Perolândia,  2 950,63.0,37.0,53.2,46.8,113.8,,,
3150000,MG,Pescador,  4 128,79.0,21.1,49.5,50.5,98.2,,,
3150109,MG,Piau,  2 841,58.8,41.2,52.5,47.6,110.3,,,
3150208,MG,Piedade de Ponte Nova,  4 062,78.2,21.8,49.0,51.0,96.2,,,
3150307,MG,Piedade do Rio Grande,  4 709,73.8,26.2,50.8,49.3,103.0,,,
3150406,MG,Piedade dos Gerais,  4 640,45.7,54.3,52.1,47.9,108.7,,,
5216908,GO,Pilar de Goiás,  2 773,43.3,56.7,52.9,47.1,112.3,,,
2410009,RN,Pilões,  3 453,73.4,26.6,50.1,49.9,100.3,,,
1101468,RO,Pimenteiras do Oeste,  2 315,55.8,44.2,52.6,47.4,111.0,,,
2707008,AL,Pindoba,  2 866,57.1,42.9,49.6,50.5,98.2,,,
1717008,TO,Pindorama do Tocantins,  4 506,65.4,34.6,52.9,47.1,112.4,,,
3150539,MG,Pingo-d'Água,  4 420,91.3,8.7,49.8,50.3,99.0,,,
4314456,RS,Pinhal,  2 513,51.3,48.7,50.7,49.3,102.8,,,
4314464,RS,Pinhal da Serra,  2 130,22.4,77.6,52.1,47.9,108.8,,,
4119251,PR,Pinhal de São Bento,  2 625,44.4,55.6,52.2,47.9,109.0,,,
4314472,RS,Pinhal Grande,  4 471,42.4,57.6,51.8,48.2,107.3,,,
4314498,RS,Pinheirinho do Vale,  4 497,20.4,79.7,50.6,49.4,102.6,,,
4213005,SC,Pinheiro Preto,  3 147,54.0,46.0,51.4,48.7,105.5,,,
3538303,SP,Piquerobi,  3 537,75.5,24.5,49.6,50.4,98.3,,,
3150703,MG,Pirajuba,  4 656,88.7,11.3,54.7,45.3,120.6,,,
4314555,RS,Pirapó,  2 757,28.2,71.8,50.7,49.3,102.9,,,
1717206,TO,Piraquê,  2 920,38.4,61.6,55.7,44.3,125.6,,,
4213104,SC,Piratuba,  4 786,59.7,40.4,49.6,50.4,98.3,,,
4119657,PR,Pitangueiras,  2 814,72.5,27.5,51.2,48.8,105.0,,,
4119707,PR,Planaltina do Paraná,  4 095,67.7,32.3,50.6,49.5,102.2,,,
3539608,SP,Planalto,  4 463,84.4,15.6,51.8,48.2,107.6,,,
4213153,SC,Planalto Alegre,  2 654,40.2,59.8,52.1,47.9,108.8,,,
5106455,MT,Planalto da Serra,  2 726,75.4,24.7,51.4,48.6,105.6,,,
3539707,SP,Platina,  3 192,78.7,21.3,52.0,48.0,108.4,,,
2512036,PB,Poço Dantas,  3 751,26.1,74.0,50.8,49.2,103.2,,,
4314753,RS,Poço das Antas,  2 017,42.7,57.3,50.7,49.3,102.9,,,
2512077,PB,Poço de José de Moura,  3 978,35.8,64.2,48.6,51.4,94.5,,,
3540101,SP,Pongaí,  3 481,84.0,16.0,51.5,48.5,106.2,,,
3540259,SP,Pontalinda,  4 074,83.0,17.0,53.0,47.0,112.9,,,
4314779,RS,Pontão,  3 857,40.4,59.6,51.4,48.6,105.9,,,
4213302,SC,Ponte Alta,  4 894,73.1,26.9,50.1,49.9,100.6,,,
1717800,TO,Ponte Alta do Bom Jesus,  4 544,55.0,45.0,52.9,47.1,112.4,,,
4213351,SC,Ponte Alta do Norte,  3 303,91.0,9.0,49.8,50.2,99.1,,,
5106703,MT,Ponte Branca,  1 768,85.4,14.7,52.0,48.0,108.2,,,
4314787,RS,Ponte Preta,  1 750,29.3,70.7,52.8,47.2,111.9,,,
3540309,SP,Pontes Gestal,  2 518,84.3,15.7,49.9,50.1,99.5,,,
3152131,MG,Ponto Chique,  3 966,65.1,34.9,50.9,49.1,103.7,,,
3540408,SP,Populina,  4 223,80.8,19.2,50.7,49.4,102.6,,,
5218052,GO,Porteirão,  3 347,87.5,12.5,54.0,46.0,117.5,,,
5218102,GO,Portelândia,  3 839,81.0,19.0,51.7,48.3,107.2,,,
2208551,PI,Porto Alegre do Piauí,  2 559,70.4,29.6,51.7,48.3,107.2,,,
1718006,TO,Porto Alegre do Tocantins,  2 796,68.6,31.4,51.2,48.8,104.8,,,
4120101,PR,Porto Amazonas,  4 514,65.3,34.7,50.0,50.0,99.9,,,
4120150,PR,Porto Barreiro,  3 663,18.9,81.1,52.3,47.7,109.6,,,
5106851,MT,Porto Estrela,  3 649,40.2,59.8,52.2,47.9,109.0,,,
4315057,RS,Porto Mauá,  2 542,37.5,62.5,49.7,50.3,98.9,,,
4120200,PR,Porto Rico,  2 530,69.7,30.3,50.8,49.3,103.0,,,
4315073,RS,Porto Vera Cruz,  1 852,23.8,76.2,50.5,49.5,102.2,,,
4120309,PR,Porto Vitória,  4 020,55.6,44.4,51.3,48.7,105.2,,,
4315131,RS,Pouso Novo,  1 875,33.7,66.3,50.8,49.2,103.4,,,
3540853,SP,Pracinha,  2 858,47.9,52.1,72.8,27.2,267.4,,,
1600550,AP,Pracuúba,  3 793,49.6,50.4,52.7,47.4,111.2,,,
4120333,PR,Prado Ferreira,  3 434,87.8,12.2,50.7,49.3,102.7,,,
2512200,PB,Prata,  3 854,63.4,36.6,50.0,50.0,99.9,,,
2208601,PI,Prata do Piauí,  3 085,82.7,17.3,50.3,49.7,101.1,,,
3541059,SP,Pratânia,  4 599,75.8,24.2,51.7,48.3,107.2,,,
3153004,MG,Pratinha,  3 265,53.9,46.1,52.0,48.0,108.5,,,
3541109,SP,Presidente Alves,  4 123,83.2,16.8,49.4,50.6,97.7,,,
4213906,SC,Presidente Castello Branco,  1 725,32.1,67.9,51.1,48.9,104.4,,,
4120408,PR,Presidente Castelo Branco,  4 784,87.7,12.3,51.3,48.7,105.4,,,
3153202,MG,Presidente Juscelino,  3 908,47.2,52.8,51.1,48.9,104.4,,,
1718402,TO,Presidente Kennedy,  3 681,87.7,12.3,51.1,48.9,104.6,,,
3153301,MG,Presidente Kubitschek,  2 959,68.2,31.8,50.5,49.5,101.9,,,
4315149,RS,Presidente Lucena,  2 484,60.8,39.2,52.7,47.3,111.6,,,
4214102,SC,Presidente Nereu,  2 284,35.4,64.6,51.1,48.9,104.5,,,
1101476,RO,Primavera de Rondônia,  3 524,36.4,63.6,52.7,47.3,111.3,,,
4214151,SC,Princesa,  2 758,36.4,63.6,51.5,48.5,106.3,,,
5218391,GO,Professor Jamil,  3 239,69.8,30.2,51.7,48.3,107.2,,,
4315172,RS,Protásio Alves,  2 000,21.4,78.7,54.0,46.1,117.2,,,
1718451,TO,Pugmil,  2 369,84.6,15.4,53.1,46.9,113.0,,,
4315206,RS,Putinga,  4 141,38.1,61.9,50.6,49.4,102.6,,,
3541653,SP,Quadra,  3 236,25.6,74.4,52.8,47.3,111.6,,,
3153707,MG,Quartel Geral,  3 303,83.7,16.3,51.0,49.1,103.9,,,
4120655,PR,Quarto Centenário,  4 856,60.0,40.0,49.2,50.8,97.0,,,
4315313,RS,Quatro Irmãos,  1 775,51.6,48.4,50.1,49.9,100.6,,,
4120853,PR,Quatro Pontes,  3 803,64.1,35.9,48.7,51.4,94.7,,,
3541802,SP,Queiroz,  2 808,84.9,15.1,50.7,49.3,102.9,,,
3153806,MG,Queluzito,  1 861,45.5,54.5,51.4,48.6,105.8,,,
4315321,RS,Quevedos,  2 710,31.4,68.6,53.4,46.6,114.5,,,
4315354,RS,Quinze de Novembro,  3 653,53.7,46.3,49.3,50.8,97.0,,,
2512606,PB,Quixabá,  1 699,37.3,62.7,52.6,47.4,110.8,,,
2410504,RN,Rafael Fernandes,  4 692,57.7,42.3,49.6,50.4,98.5,,,
2410603,RN,Rafael Godeiro,  3 063,63.1,36.9,50.2,49.8,100.7,,,
4121257,PR,Ramilândia,  4 134,49.4,50.6,51.4,48.6,105.7,,,
4121307,PR,Rancho Alegre,  3 955,87.7,12.3,49.4,50.6,97.6,,,
4121356,PR,Rancho Alegre D'Oeste,  2 847,80.9,19.1,49.7,50.3,98.7,,,
4214300,SC,Rancho Queimado,  2 748,46.9,53.1,50.9,49.1,103.5,,,
1718501,TO,Recursolândia,  3 768,52.8,47.2,53.3,46.7,114.1,,,
3542305,SP,Redenção da Serra,  3 873,57.1,42.9,52.1,47.9,108.7,,,
4315453,RS,Relvado,  2 155,34.1,65.9,49.7,50.3,98.8,,,
5107156,MT,Reserva do Cabaçal,  2 572,63.1,36.9,51.4,48.6,105.8,,,
3154408,MG,Ressaquinha,  4 711,64.2,35.8,49.9,50.1,99.4,,,
2512747,PB,Riachão,  3 266,62.0,38.0,49.1,51.0,96.3,,,
2512754,PB,Riachão do Bacamarte,  4 264,62.5,37.6,48.8,51.2,95.4,,,
2512762,PB,Riachão do Poço,  4 164,30.9,69.1,50.1,49.9,100.4,,,
1718550,TO,Riachinho,  4 191,43.2,56.8,51.7,48.3,107.2,,,
2410702,RN,Riacho da Cruz,  3 165,84.5,15.5,51.1,48.9,104.5,,,
2410801,RN,Riacho de Santana,  4 156,41.2,58.9,49.9,50.1,99.5,,,
2512788,PB,Riacho de Santo Antônio,  1 722,68.9,31.1,50.6,49.4,102.3,,,
2208858,PI,Riacho Frio,  4 241,52.4,47.6,52.4,47.7,109.9,,,
5218706,GO,Rianápolis,  4 566,89.4,10.6,50.8,49.2,103.2,,,
3542800,SP,Ribeira,  3 358,36.8,63.2,51.9,48.1,107.9,,,
2208874,PI,Ribeira do Piauí,  4 263,24.2,75.8,50.2,49.9,100.6,,,
3543105,SP,Ribeirão Corrente,  4 273,79.5,20.5,51.9,48.1,107.9,,,
3543204,SP,Ribeirão do Sul,  4 446,74.1,25.9,50.2,49.8,100.7,,,
3543238,SP,Ribeirão dos Índios,  2 187,84.6,15.4,49.8,50.2,99.2,,,
3154705,MG,Ribeirão Vermelho,  3 826,92.6,7.4,48.1,51.9,92.8,,,
5107198,MT,Ribeirãozinho,  2 199,70.7,29.3,51.2,48.8,105.0,,,
3543600,SP,Rifaina,  3 436,87.5,12.5,50.2,49.8,100.7,,,
4122107,PR,Rio Bom,  3 334,60.2,39.8,52.3,47.8,109.4,,,
4122172,PR,Rio Branco do Ivaí,  3 898,23.6,76.4,50.3,49.7,101.3,,,
1100262,RO,Rio Crespo,  3 316,32.1,67.9,53.3,46.7,114.1,,,
1718659,TO,Rio da Conceição,  1 714,91.8,8.2,51.7,48.3,107.0,,,
3155009,MG,Rio Doce,  2 465,67.1,32.9,49.9,50.1,99.4,,,
1718709,TO,Rio dos Bois,  2 570,40.0,60.0,53.0,47.0,112.6,,,
4315552,RS,Rio dos Índios,  3 616,20.9,79.1,51.4,48.6,105.9,,,
4214904,SC,Rio Fortuna,  4 446,34.3,65.7,51.6,48.4,106.6,,,
5218789,GO,Rio Quente,  3 312,85.7,14.3,52.3,47.7,109.7,,,
4215059,SC,Rio Rufino,  2 436,28.2,71.8,51.1,48.9,104.5,,,
4315750,RS,Riozinho,  4 330,63.5,36.5,50.9,49.1,103.6,,,
4215075,SC,Riqueza,  4 838,44.5,55.5,51.6,48.4,106.7,,,
3156106,MG,Ritápolis,  4 925,69.2,30.8,49.4,50.6,97.7,,,
5007505,MS,Rochedo,  4 928,58.6,41.4,52.2,47.8,109.2,,,
3156205,MG,Rochedo de Minas,  2 116,90.5,9.6,51.3,48.7,105.4,,,
2411007,RN,Rodolfo Fernandes,  4 418,84.5,15.5,49.2,50.8,96.8,,,
4315958,RS,Rolador,  2 546,23.9,76.1,51.8,48.2,107.3,,,
3156403,MG,Romaria,  3 596,75.5,24.5,51.9,48.1,108.0,,,
5107578,MT,Rondolândia,  3 604,26.4,73.6,52.8,47.2,111.7,,,
3156452,MG,Rosário da Limeira,  4 247,54.1,45.9,51.4,48.6,105.8,,,
3544400,SP,Rubiácea,  2 729,57.3,42.7,51.0,49.0,104.1,,,
3544509,SP,Rubinéia,  2 862,82.3,17.7,49.4,50.6,97.8,,,
2411106,RN,Ruy Barbosa,  3 595,48.3,51.7,51.0,49.0,104.2,,,
4316428,RS,Sagrada Família,  2 595,30.3,69.8,51.6,48.4,106.6,,,
3544707,SP,Sagres,  2 395,76.0,24.1,49.7,50.3,98.9,,,
4316436,RS,Saldanha Marinho,  2 869,67.2,32.8,48.5,51.6,94.0,,,
2513000,PB,Salgadinho,  3 508,34.3,65.7,50.8,49.2,103.3,,,
4122800,PR,Salgado Filho,  4 403,51.2,48.8,51.1,48.9,104.3,,,
3545100,SP,Salmourão,  4 818,89.7,10.3,51.4,48.6,105.8,,,
4215356,SC,Saltinho,  3 961,31.7,68.3,51.5,48.5,106.2,,,
5107750,MT,Salto do Céu,  3 908,55.9,44.1,51.6,48.4,106.7,,,
4215406,SC,Salto Veloso,  4 301,79.1,20.9,50.9,49.1,103.7,,,
4316477,RS,Salvador das Missões,  2 669,41.0,59.0,51.6,48.4,106.6,,,
1718808,TO,Sampaio,  3 864,91.0,9.0,51.0,49.0,104.0,,,
1718840,TO,Sandolândia,  3 326,53.0,47.0,52.4,47.7,109.9,,,
3545506,SP,Sandovalina,  3 699,69.8,30.2,51.0,49.0,103.9,,,
4123105,PR,Santa Amélia,  3 803,75.9,24.1,50.1,49.9,100.5,,,
3157278,MG,Santa Bárbara do Monte Verde,  2 788,57.8,42.3,52.2,47.8,109.2,,,
3157302,MG,Santa Bárbara do Tugúrio,  4 570,47.9,52.1,50.8,49.2,103.4,,,
5107248,MT,Santa Carmem,  4 085,75.4,24.6,52.6,47.4,110.8,,,
4123204,PR,Santa Cecília do Pavão,  3 646,83.9,16.2,49.5,50.5,97.9,,,
4316733,RS,Santa Cecília do Sul,  1 655,29.0,71.0,50.7,49.3,102.8,,,
3546108,SP,Santa Clara d'Oeste,  2 084,75.4,24.6,51.5,48.5,106.1,,,
3546207,SP,Santa Cruz da Conceição,  4 002,67.7,32.3,49.5,50.5,97.9,,,
3546256,SP,Santa Cruz da Esperança,  1 953,67.7,32.3,49.5,50.5,97.9,,,
5219209,GO,Santa Cruz de Goiás,  3 142,31.2,68.8,52.4,47.6,109.9,,,
3157377,MG,Santa Cruz de Salinas,  4 397,26.2,73.8,51.7,48.3,107.1,,,
3157401,MG,Santa Cruz do Escalvado,  4 992,34.7,65.3,50.2,49.8,101.0,,,
5107743,MT,Santa Cruz do Xingu,  1 900,65.8,34.2,55.1,45.0,122.5,,,
2209153,PI,Santa Cruz dos Milagres,  3 794,56.1,43.9,49.7,50.3,98.6,,,
3157500,MG,Santa Efigênia de Minas,  4 600,66.4,33.6,49.2,50.8,97.0,,,
5219258,GO,Santa Fé de Goiás,  4 762,80.0,20.0,50.5,49.5,102.0,,,
3157609,MG,Santa Fé de Minas,  3 968,57.7,42.3,52.6,47.4,111.1,,,
4215554,SC,Santa Helena,  2 382,37.0,63.0,51.9,48.1,107.9,,,
2513356,PB,Santa Inês,  3 539,40.4,59.6,51.5,48.5,106.2,,,
4123600,PR,Santa Inês,  1 818,65.6,34.4,51.0,49.0,104.0,,,
5219357,GO,Santa Isabel,  3 686,37.1,62.9,51.7,48.3,107.1,,,
4123824,PR,Santa Lúcia,  3 925,64.6,35.4,49.9,50.1,99.6,,,
4316972,RS,Santa Margarida do Sul,  2 352,23.5,76.5,54.1,45.9,117.8,,,
2409332,RN,Santa Maria,  4 762,64.1,35.9,50.8,49.2,103.3,,,
1718881,TO,Santa Maria do Tocantins,  2 894,59.6,40.4,52.5,47.6,110.3,,,
3547106,SP,Santa Mercedes,  2 831,86.8,13.2,50.3,49.7,101.0,,,
4123956,PR,Santa Mônica,  3 571,41.3,58.7,51.6,48.4,106.7,,,
3159407,MG,Santa Rita de Ibitipoca,  3 583,62.3,37.7,51.5,48.5,106.3,,,
3159308,MG,Santa Rita de Jacutinga,  4 993,75.2,24.8,50.8,49.2,103.2,,,
5219456,GO,Santa Rita do Novo Destino,  3 173,35.1,64.9,54.4,45.6,119.4,,,
1718899,TO,Santa Rita do Tocantins,  2 128,43.1,56.9,52.1,47.9,108.8,,,
5107768,MT,Santa Rita do Trivelato,  2 491,54.9,45.1,54.7,45.3,120.7,,,
3547403,SP,Santa Rita d'Oeste,  2 543,69.7,30.3,49.7,50.3,98.8,,,
3159704,MG,Santa Rosa da Serra,  3 224,61.2,38.8,52.5,47.6,110.3,,,
5219506,GO,Santa Rosa de Goiás,  2 909,74.8,25.2,49.9,50.1,99.6,,,
2806503,SE,Santa Rosa de Lima,  3 749,57.0,43.0,50.3,49.7,101.3,,,
4215604,SC,Santa Rosa de Lima,  2 065,25.1,74.9,52.9,47.1,112.2,,,
1200435,AC,Santa Rosa do Purus,  4 691,40.3,59.7,51.3,48.7,105.3,,,
1718907,TO,Santa Rosa do Tocantins,  4 568,64.5,35.5,52.8,47.2,111.8,,,
3547650,SP,Santa Salete,  1 447,56.6,43.4,51.4,48.7,105.5,,,
2513802,PB,Santa Teresinha,  4 581,48.2,51.8,49.7,50.3,98.7,,,
4317251,RS,Santa Tereza,  1 720,36.5,63.6,51.7,48.3,107.0,,,
5219605,GO,Santa Tereza de Goiás,  3 995,84.0,16.0,49.9,50.1,99.6,,,
1719004,TO,Santa Tereza do Tocantins,  2 523,64.1,36.0,53.1,46.9,113.1,,,
4215687,SC,Santa Terezinha do Progresso,  2 896,18.6,81.4,51.6,48.5,106.4,,,
1720002,TO,Santa Terezinha do Tocantins,  2 474,64.4,35.6,51.3,48.8,105.1,,,
3547205,SP,Santana da Ponte Pensa,  1 641,66.9,33.2,51.3,48.8,105.1,,,
3158409,MG,Santana de Cataguases,  3 622,80.5,19.5,50.2,49.8,100.8,,,
3158607,MG,Santana do Deserto,  3 860,36.4,63.6,50.4,49.6,101.8,,,
3158706,MG,Santana do Garambéu,  2 234,74.0,26.1,52.4,47.6,110.2,,,
3158805,MG,Santana do Jacaré,  4 607,96.1,3.9,50.3,49.7,101.4,,,
2209351,PI,Santana do Piauí,  4 917,39.4,60.6,48.8,51.2,95.3,,,
3159001,MG,Santana do Riacho,  4 023,56.7,43.4,50.2,49.8,100.6,,,
2411429,RN,Santana do Seridó,  2 526,65.4,34.6,50.2,49.8,100.6,,,
3159100,MG,Santana dos Montes,  3 822,60.0,40.0,51.3,48.7,105.4,,,
2513653,PB,Santarém,  2 615,32.1,67.9,48.5,51.5,94.1,,,
4215695,SC,Santiago do Sul,  1 465,44.4,55.6,51.5,48.5,106.1,,,
5107263,MT,Santo Afonso,  2 991,51.5,48.5,54.4,45.6,119.4,,,
2513851,PB,Santo André,  2 638,32.8,67.2,50.7,49.3,102.8,,,
5219712,GO,Santo Antônio da Barra,  4 423,76.2,23.8,53.0,47.0,112.9,,,
5219738,GO,Santo Antônio de Goiás,  4 703,90.8,9.2,50.8,49.2,103.3,,,
3160009,MG,Santo Antônio do Aventureiro,  3 538,67.2,32.8,51.1,48.9,104.5,,,
4124202,PR,Santo Antônio do Caiuá,  2 727,77.9,22.2,49.4,50.6,97.5,,,
3160108,MG,Santo Antônio do Grama,  4 085,82.4,17.6,49.8,50.2,99.1,,,
3160207,MG,Santo Antônio do Itambé,  4 135,29.8,70.3,50.0,50.0,100.0,,,
5107792,MT,Santo Antônio do Leste,  3 754,56.5,43.6,53.9,46.1,117.1,,,
4317558,RS,Santo Antônio do Palma,  2 139,31.8,68.2,52.0,48.0,108.3,,,
4124301,PR,Santo Antônio do Paraíso,  2 408,75.7,24.3,49.8,50.2,99.3,,,
4317756,RS,Santo Antônio do Planalto,  1 987,62.1,38.0,49.3,50.7,97.3,,,
3160504,MG,Santo Antônio do Rio Abaixo,  1 777,50.0,50.0,50.0,50.0,100.1,,,
2209450,PI,Santo Antônio dos Milagres,  2 059,39.2,60.8,49.7,50.3,98.7,,,
3548302,SP,Santo Expedito,  2 803,88.4,11.6,50.1,50.0,100.2,,,
4317954,RS,Santo Expedito do Sul,  2 461,35.4,64.6,50.4,49.7,101.4,,,
3160603,MG,Santo Hipólito,  3 238,69.5,30.5,50.1,49.9,100.2,,,
2209500,PI,Santo Inácio do Piauí,  3 648,63.0,37.0,50.7,49.3,103.0,,,
3548401,SP,Santópolis do Aguapeí,  4 277,96.6,3.4,50.7,49.3,102.7,,,
2513927,PB,São Bentinho,  4 138,68.8,31.3,48.7,51.3,94.9,,,
3160801,MG,São Bento Abade,  4 577,92.6,7.4,52.1,47.9,108.8,,,
2411601,RN,São Bento do Norte,  2 975,34.9,65.1,51.2,48.8,105.0,,,
1720101,TO,São Bento do Tocantins,  4 608,58.9,41.1,52.2,47.9,109.0,,,
2411700,RN,São Bento do Trairí,  3 905,48.3,51.8,49.7,50.3,98.7,,,
4215752,SC,São Bernardino,  2 677,26.9,73.1,52.6,47.4,110.8,,,
4215901,SC,São Bonifácio,  3 008,22.8,77.2,51.6,48.4,106.4,,,
3160900,MG,São Brás do Suaçuí,  3 513,89.1,10.9,49.3,50.8,97.0,,,
2209559,PI,São Braz do Piauí,  4 313,23.7,76.3,51.9,48.1,108.1,,,
2513968,PB,São Domingos,  2 855,34.8,65.2,49.5,50.5,97.9,,,
2513943,PB,São Domingos do Cariri,  2 420,42.7,57.3,50.1,49.9,100.3,,,
4318051,RS,São Domingos do Sul,  2 926,59.7,40.3,50.2,49.8,101.0,,,
2110807,MA,São Félix de Balsas,  4 702,34.6,65.4,52.2,47.8,109.2,,,
3161056,MG,São Félix de Minas,  3 382,61.8,38.2,51.3,48.7,105.2,,,
2209609,PI,São Félix do Piauí,  3 069,53.5,46.5,48.9,51.1,95.6,,,
1720150,TO,São Félix do Tocantins,  1 437,64.8,35.2,53.6,46.4,115.4,,,
2411809,RN,São Fernando,  3 401,67.5,32.5,51.1,48.9,104.4,,,
2513984,PB,São Francisco,  3 364,40.5,59.5,49.4,50.7,97.4,,,
2806909,SE,São Francisco,  3 393,70.1,29.9,50.3,49.7,101.4,,,
3549003,SP,São Francisco,  2 793,77.6,22.4,50.1,49.9,100.5,,,
2411908,RN,São Francisco do Oeste,  3 874,76.1,23.9,50.2,49.8,100.8,,,
3161601,MG,São Geraldo da Piedade,  4 389,24.0,76.0,48.7,51.3,94.8,,,
3161650,MG,São Geraldo do Baixio,  3 486,70.0,30.0,50.5,49.5,102.0,,,
2209757,PI,São Gonçalo do Gurguéia,  2 825,43.2,56.9,51.8,48.2,107.6,,,
2209807,PI,São Gonçalo do Piauí,  4 754,69.6,30.4,49.5,50.5,98.0,,,
3125507,MG,São Gonçalo do Rio Preto,  3 056,63.9,36.1,48.5,51.5,94.0,,,
2209856,PI,São João da Canabrava,  4 445,27.7,72.3,49.2,50.8,96.9,,,
3162252,MG,São João da Lagoa,  4 656,52.3,47.7,52.4,47.6,109.9,,,
3162302,MG,São João da Mata,  2 731,64.2,35.9,51.3,48.7,105.2,,,
5220058,GO,São João da Paraúna,  1 689,75.6,24.4,49.9,50.1,99.6,,,
4318424,RS,São João da Urtiga,  4 726,48.5,51.5,50.8,49.2,103.3,,,
2209955,PI,São João da Varjota,  4 651,29.9,70.1,49.1,50.9,96.5,,,
3549201,SP,São João das Duas Pontes,  2 566,76.4,23.6,50.3,49.7,101.1,,,
3549250,SP,São João de Iracema,  1 780,81.6,18.4,50.5,49.6,101.8,,,
2514008,PB,São João do Cariri,  4 344,54.0,46.0,48.8,51.2,95.3,,,
4216354,SC,São João do Itaperiú,  3 435,56.0,44.0,52.1,47.9,108.8,,,
3162658,MG,São João do Pacuí,  4 060,47.3,52.7,51.5,48.5,106.3,,,
3549300,SP,São João do Pau d'Alho,  2 103,81.1,18.9,50.3,49.7,101.0,,,
4318432,RS,São João do Polêsine,  2 635,51.4,48.6,48.3,51.7,93.3,,,
2514107,PB,São João do Tigre,  4 396,34.8,65.2,51.1,48.9,104.5,,,
4318440,RS,São Jorge,  2 774,52.3,47.7,49.7,50.3,98.8,,,
3163003,MG,São José da Safira,  4 075,72.3,27.7,49.7,50.3,99.0,,,
3163102,MG,São José da Varginha,  4 198,56.5,43.5,50.8,49.2,103.3,,,
4318457,RS,São José das Missões,  2 720,30.4,69.6,50.6,49.4,102.5,,,
4125456,PR,São José das Palmeiras,  3 830,63.0,37.1,50.3,49.7,101.2,,,
2514404,PB,São José de Espinharas,  4 760,34.0,66.0,52.5,47.5,110.7,,,
2514552,PB,São José de Princesa,  4 219,16.5,83.5,50.7,49.3,102.8,,,
3163201,MG,São José do Alegre,  3 996,72.6,27.4,49.5,50.6,97.8,,,
3549607,SP,São José do Barreiro,  4 077,70.4,29.6,50.2,49.8,100.8,,,
2514602,PB,São José do Bonfim,  3 233,42.1,57.9,50.3,49.7,101.2,,,
2514651,PB,São José do Brejo do Cruz,  1 684,56.9,43.1,50.4,49.6,101.7,,,
3163300,MG,São José do Divino,  3 834,71.1,28.9,49.3,50.7,97.2,,,
4318465,RS,São José do Herval,  2 204,39.3,60.7,51.5,48.5,106.4,,,
