 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:1998
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"351640 Franco da Rocha";217;179;222;187;211;213;220;177;199;204;197;208;2434
"351650 Gabriel Monteiro";2;4;2;2;-;2;2;1;4;2;1;2;24
"351660 Gália";13;14;12;15;6;10;11;10;11;9;15;8;134
"351670 Garça";84;69;74;81;72;67;67;62;62;52;42;52;784
"351680 Gastão Vidigal";2;2;12;6;1;2;3;5;5;5;1;1;45
"351685 Gavião Peixoto";7;13;8;7;5;7;2;7;7;7;3;4;77
"351690 General Salgado";17;15;9;14;19;18;12;7;10;12;8;12;153
"351700 Getulina";22;14;11;10;25;11;10;14;14;12;18;7;168
"351710 Glicério";5;2;7;6;5;6;5;3;5;7;2;11;64
"351720 Guaiçara";6;16;18;19;16;24;20;16;17;9;12;12;185
"351730 Guaimbê";11;4;8;12;9;7;12;5;4;6;8;1;87
"351740 Guaíra";60;52;68;54;63;46;45;40;26;38;34;62;588
"351750 Guapiaçu";11;10;16;17;12;13;11;15;21;14;6;16;162
"351760 Guapiara";34;36;41;38;49;39;51;38;40;43;36;38;483
"351770 Guará";27;23;31;33;38;24;26;25;29;27;24;34;341
"351780 Guaraçaí";11;8;13;16;8;9;14;16;11;14;10;13;143
"351790 Guaraci";6;8;17;18;13;10;11;12;17;18;8;8;146
"351800 Guarani d'Oeste";2;7;-;4;3;2;3;1;4;1;-;2;29
"351810 Guarantã";6;13;10;13;10;12;14;11;8;8;5;9;119
"351820 Guararapes";41;45;45;38;47;29;39;40;27;34;21;25;431
"351830 Guararema";40;38;37;38;42;32;40;30;28;35;43;44;447
"351840 Guaratinguetá";158;148;173;152;138;126;145;142;167;170;124;159;1802
"351850 Guareí";20;18;17;16;10;11;13;9;12;7;20;20;173
"351860 Guariba";60;63;47;61;68;47;56;60;53;46;52;57;670
"351870 Guarujá";502;498;559;473;483;479;502;436;396;420;351;393;5492
"351880 Guarulhos";2154;1902;2215;2014;2117;1936;2007;1850;1917;1855;1663;1863;23493
"351885 Guatapará";9;10;10;2;9;7;5;9;4;12;11;9;97
"351890 Guzolândia";7;4;5;9;9;6;2;2;8;2;5;6;65
"351900 Herculândia";9;13;9;10;12;10;6;5;12;10;7;5;108
"351905 Holambra";16;12;13;13;16;18;11;13;15;16;7;14;164
"351907 Hortolândia";243;193;257;244;236;225;234;205;222;219;193;213;2684
"351910 Iacanga";15;7;19;12;13;4;9;10;12;9;4;14;128
"351920 Iacri";10;7;1;6;7;9;3;3;6;5;8;5;70
"351925 Iaras";3;4;6;6;5;4;10;3;5;1;1;2;50
"351930 Ibaté";49;41;47;54;42;58;57;38;48;43;28;33;538
"351940 Ibirá";14;9;12;14;10;8;8;12;12;13;4;6;122
"351950 Ibirarema";6;9;13;6;6;8;8;9;6;12;6;5;94
"351960 Ibitinga";55;43;83;67;67;61;61;39;53;46;43;64;682
"351970 Ibiúna";107;102;111;116;133;117;130;102;107;108;97;111;1341
"351980 Icém";7;14;12;9;10;10;10;8;6;11;10;7;114
"351990 Iepê";10;11;13;9;13;8;9;9;13;4;8;12;119
"352000 Igaraçu do Tietê";33;30;40;44;26;40;42;27;27;23;39;26;397
"352010 Igarapava";30;30;38;42;26;28;36;42;38;26;24;21;381
"352020 Igaratá";19;11;13;15;18;9;14;12;8;9;12;18;158
"352030 Iguape";43;47;36;50;49;46;43;37;30;35;41;40;497
"352042 Ilha Comprida";8;11;10;9;6;5;4;7;5;8;7;6;86
"352044 Ilha Solteira";47;40;38;39;39;38;40;42;32;32;21;29;437
"352040 Ilhabela";41;39;41;31;28;26;29;26;32;39;25;20;377
"352050 Indaiatuba";235;211;203;217;206;208;226;212;203;208;196;237;2562
"352060 Indiana";12;3;3;7;5;6;6;3;6;6;4;8;69
"352070 Indiaporã";3;7;4;4;6;4;2;1;2;3;2;2;40
"352080 Inúbia Paulista";4;7;7;6;7;4;3;5;9;1;5;3;61
"352090 Ipaussu";20;16;18;30;18;15;22;19;24;15;12;28;237
"352100 Iperó";25;18;24;24;24;20;37;28;24;20;15;16;275
"352110 Ipeúna";5;9;5;8;4;1;6;5;3;2;13;3;64
"352115 Ipiguá";3;6;2;2;6;6;2;1;2;5;3;2;40
"352120 Iporanga";12;11;9;13;7;9;7;11;6;4;9;8;106
"352130 Ipuã";14;20;16;20;21;19;15;20;18;20;17;16;216
"352140 Iracemápolis";24;19;22;14;19;14;12;22;14;28;12;23;223
"352150 Irapuã";13;14;9;9;11;7;8;10;14;7;8;8;118
"352160 Irapuru";10;4;8;6;8;11;4;7;9;3;4;9;83
"352170 Itaberá";42;27;31;25;24;28;31;33;28;20;22;21;332
"352180 Itaí";43;29;43;25;24;34;35;37;35;28;30;36;399
"352190 Itajobi";22;17;10;18;16;10;15;13;6;17;9;16;169
"352200 Itaju";2;5;5;1;3;2;2;1;3;3;1;1;29
"352210 Itanhaém";115;116;134;99;126;122;122;100;104;106;80;89;1313
"352215 Itaóca";3;2;8;8;9;13;11;7;8;4;3;3;79
"352220 Itapecerica da Serra";277;235;253;236;245;234;268;257;301;206;232;241;2985
"352230 Itapetininga";222;212;205;217;245;212;206;172;196;210;184;185;2466
"352240 Itapeva";156;147;148;137;125;150;122;112;127;112;98;122;1556
"352250 Itapevi";341;292;354;342;306;306;316;288;303;278;282;276;3684
"352260 Itapira";69;93;78;89;86;84;83;68;84;74;74;86;968
"352265 Itapirapuã Paulista";11;4;7;8;7;8;6;4;5;7;6;3;76
"352270 Itápolis";46;42;54;43;58;50;57;42;41;39;34;48;554
"352280 Itaporanga";35;25;19;28;30;20;20;22;19;28;20;28;294
"352290 Itapuí";13;19;12;14;15;22;16;10;6;12;13;12;164
"352300 Itapura";3;3;4;4;6;3;2;3;2;8;5;10;53
"352310 Itaquaquecetuba";474;385;468;409;415;422;420;416;420;418;379;389;5015
"352320 Itararé";77;69;90;64;87;95;90;71;81;69;69;66;928
"352330 Itariri";14;16;19;19;15;15;19;12;18;10;12;15;184
"352340 Itatiba";131;105;131;112;104;118;97;123;122;107;100;109;1359
"352350 Itatinga";32;30;34;28;40;37;25;31;22;19;29;28;355
"352360 Itirapina";18;10;22;20;15;12;8;16;22;16;17;19;195
"352370 Itirapuã";10;3;9;16;9;4;7;7;10;9;9;7;100
"352380 Itobi";10;8;9;7;6;11;3;8;9;6;6;7;90
"352390 Itu";225;188;247;250;253;222;245;202;212;192;186;238;2660
"352400 Itupeva";47;40;39;41;44;48;25;39;28;46;42;46;485
"352410 Ituverava";45;47;44;68;68;59;38;52;49;47;42;58;617
"352420 Jaborandi";7;14;9;3;16;10;4;6;7;10;13;6;105
"352430 Jaboticabal";95;93;81;98;104;73;60;70;67;81;78;74;974
"352440 Jacareí";358;281;320;352;344;301;301;274;287;277;247;285;3627
"352450 Jaci";4;6;5;3;2;1;3;6;4;2;5;3;44
"352460 Jacupiranga";30;28;31;35;19;17;22;28;26;17;19;24;296
"352470 Jaguariúna";39;39;54;54;52;38;51;31;50;36;34;46;524
"352480 Jales";54;58;62;64;50;55;56;52;55;49;35;41;631
"352490 Jambeiro";5;6;7;8;4;6;9;6;7;6;6;7;77
"352500 Jandira";220;169;222;176;198;174;189;153;185;160;171;178;2195
"352510 Jardinópolis";57;43;52;37;51;46;47;42;41;35;31;36;518
"352520 Jarinu";24;22;29;29;31;21;22;31;26;34;29;22;320
"352530 Jaú";151;128;163;150;161;131;133;120;111;123;123;147;1641
"352540 Jeriquara";5;4;4;5;3;4;5;3;5;4;-;3;45
"352550 Joanópolis";16;12;18;13;13;18;11;10;9;18;11;10;159
"352560 João Ramalho";3;2;4;1;6;5;3;3;5;4;9;4;49
"352570 José Bonifácio";42;51;42;51;57;48;35;39;36;35;27;39;502
"352580 Júlio Mesquita";8;7;6;3;9;9;9;6;6;8;2;9;82
"352585 Jumirim";1;-;3;2;-;1;4;3;-;3;1;1;19
"352590 Jundiaí";486;483;547;457;480;484;486;450;465;442;396;413;5589
"352600 Junqueirópolis";28;15;28;18;21;27;23;18;20;17;21;23;259
"352610 Juquiá";55;32;49;37;52;43;45;40;24;34;39;35;485
"352620 Juquitiba";60;45;64;63;56;48;53;59;38;51;47;40;624
"352630 Lagoinha";12;8;3;8;5;8;7;7;5;6;5;7;81
"352640 Laranjal Paulista";27;25;37;37;26;37;35;23;21;27;24;31;350
"352650 Lavínia";4;5;6;4;6;8;8;5;5;3;7;8;69
"352660 Lavrinhas";8;12;11;9;13;15;11;9;1;11;5;9;114
"352670 Leme";149;131;149;125;166;120;125;118;126;133;124;115;1581
"352680 Lençóis Paulista";81;83;77;116;106;74;74;83;91;79;67;61;992
"352690 Limeira";383;361;383;343;384;352;355;331;364;309;307;339;4211
"352700 Lindóia";14;4;4;6;5;3;4;4;2;6;9;4;65
"352710 Lins";85;85;114;87;112;92;86;91;71;68;66;83;1040
"352720 Lorena";148;136;146;129;127;117;96;110;114;114;104;131;1472
"352725 Lourdes";3;2;1;3;4;3;3;1;1;1;1;3;26
"352730 Louveira";38;32;37;42;32;35;27;36;33;37;32;42;423
"352740 Lucélia";30;19;24;34;17;20;21;25;23;29;21;19;282
"352750 Lucianópolis";2;5;2;1;2;6;2;7;-;6;5;2;40
"352760 Luís Antônio";13;13;15;7;12;12;11;11;14;14;16;11;149
"352770 Luiziânia";4;10;8;3;5;6;7;6;3;7;5;14;78
"352780 Lupércio";5;8;8;6;10;7;9;8;7;3;5;2;78
"352790 Lutécia";3;3;4;3;-;1;3;2;-;1;2;1;23
"352800 Macatuba";32;16;35;28;28;31;27;28;23;18;31;32;329
"352810 Macaubal";12;10;7;6;4;6;6;9;4;4;13;6;87
"352820 Macedônia";5;2;1;8;4;4;3;2;5;2;4;5;45
"352830 Magda";2;5;7;8;3;3;6;3;3;5;8;3;56
"352840 Mairinque";64;66;80;73;60;71;76;74;71;46;48;77;806
"352850 Mairiporã";105;100;100;95;114;121;124;96;125;106;85;109;1280
"352860 Manduri";11;13;19;13;16;11;9;14;7;13;7;11;144
"352870 Marabá Paulista";5;8;6;3;1;2;4;4;4;7;8;4;56
"352880 Maracaí";18;20;23;20;12;22;17;13;17;13;12;16;203
"352885 Marapoama";4;2;2;4;3;4;2;-;2;1;2;4;30
"352890 Mariápolis";6;4;8;8;4;1;6;2;2;3;3;6;53
"352900 Marília";304;286;310;315;296;254;264;257;258;234;232;251;3261
"352910 Marinópolis";3;3;4;3;3;2;5;6;2;3;3;4;41
"352920 Martinópolis";39;36;39;29;17;28;35;20;24;22;22;19;330
"352930 Matão";126;104;137;106;112;96;96;100;90;93;85;102;1247
"352940 Mauá";681;600;770;680;720;710;690;634;639;627;590;712;8053
"352950 Mendonça";6;4;6;6;1;1;1;2;5;3;4;3;42
"352960 Meridiano";7;4;5;2;6;5;5;1;2;4;3;1;45
"352965 Mesópolis";1;-;7;6;1;-;3;2;3;3;1;3;30
"352970 Miguelópolis";32;22;24;23;27;27;20;26;30;26;18;27;302
"352980 Mineiros do Tietê";11;21;19;18;21;15;19;13;14;13;10;11;185
"353000 Mira Estrela";1;2;1;1;2;3;2;4;3;7;4;5;35
"352990 Miracatu";43;50;49;39;40;40;49;47;40;32;21;40;490
"353010 Mirandópolis";24;37;35;35;38;26;22;31;31;30;25;23;357
"353020 Mirante do Paranapanema";21;16;22;21;14;21;21;15;21;19;17;24;232
"353030 Mirassol";77;58;60;67;63;53;55;58;37;46;36;63;673
"353040 Mirassolândia";4;2;2;9;5;4;6;1;4;2;6;7;52
"353050 Mococa";94;102;101;87;92;114;77;95;83;77;68;86;1076
"353060 Mogi das Cruzes";580;512;583;598;587;521;530;535;527;489;461;545;6468
"353070 Mogi Guaçu";187;167;182;183;209;187;150;131;169;150;156;155;2026
"353080 Mogi Mirim";134;96;122;129;120;109;122;83;108;89;89;103;1304
"353090 Mombuca";3;7;4;5;6;5;7;1;3;4;3;2;50
"353100 Monções";-;3;1;-;-;-;1;1;2;-;-;1;9
"353110 Mongaguá";50;57;70;65;66;52;51;47;47;52;40;58;655
"353120 Monte Alegre do Sul";12;7;6;9;8;7;4;7;7;6;9;5;87
"353130 Monte Alto";52;45;61;45;66;51;52;49;49;65;42;51;628
"353140 Monte Aprazível";17;19;22;26;17;22;18;9;12;23;14;11;210
"353150 Monte Azul Paulista";20;32;38;26;41;45;39;32;39;32;19;43;406
"353160 Monte Castelo";12;6;4;4;8;3;5;1;4;2;3;4;56
"353180 Monte Mor";77;66;65;69;73;74;47;84;59;66;64;49;793
"353170 Monteiro Lobato";4;5;7;3;3;5;6;4;12;6;6;6;67
"353190 Morro Agudo";45;43;54;47;40;39;30;38;40;35;34;37;482
"353200 Morungaba";13;12;18;17;17;20;21;18;15;20;22;18;211
"353205 Motuca";5;3;7;8;3;3;7;5;9;4;6;8;68
"353210 Murutinga do Sul";2;6;2;4;4;6;8;3;6;5;5;6;57
"353215 Nantes";3;2;4;2;3;2;2;1;2;3;1;1;26
"353220 Narandiba";5;6;5;2;8;4;10;7;3;6;3;4;63
"353230 Natividade da Serra";7;7;9;7;9;7;7;12;11;10;13;8;107
"353240 Nazaré Paulista";26;26;24;15;18;20;21;18;30;16;20;26;260
"353250 Neves Paulista";7;13;13;14;8;15;8;5;7;3;13;10;116
"353260 Nhandeara";12;10;11;12;8;10;9;15;9;6;9;15;126
"353270 Nipoã";1;6;3;3;1;5;10;2;6;1;4;3;45
"353280 Nova Aliança";7;3;8;9;2;3;3;3;10;5;2;7;62
"353282 Nova Campina";10;13;12;17;14;7;12;12;12;19;8;11;147
"353284 Nova Canaã Paulista";3;3;5;3;1;2;1;1;1;2;3;-;25
"353286 Nova Castilho";-;-;3;-;1;1;5;1;-;-;-;3;14
"353290 Nova Europa";12;8;8;7;6;11;9;7;10;9;12;16;115
"353300 Nova Granada";19;16;33;38;27;29;23;22;19;19;18;17;280
"353310 Nova Guataporanga";4;3;-;1;4;2;4;1;1;4;5;4;33
"353320 Nova Independência";4;4;1;-;8;4;2;1;3;3;1;1;32
"353330 Nova Luzitânia";2;6;-;2;3;7;2;2;4;1;4;3;36
"353340 Nova Odessa";61;53;75;72;75;68;62;47;69;58;52;65;757
"353325 Novais";2;2;5;8;6;6;9;3;2;2;2;4;51
"353350 Novo Horizonte";36;37;36;39;39;34;42;39;43;42;29;41;457
"353360 Nuporanga";10;7;2;12;13;8;11;8;6;5;7;7;96
"353370 Ocauçu";10;6;10;5;6;8;5;6;8;6;6;10;86
"353380 Óleo";3;-;5;3;4;6;3;5;6;2;3;4;44
"353390 Olímpia";49;56;62;77;71;62;50;48;60;53;38;46;672
"353400 Onda Verde";7;3;3;7;6;4;2;8;4;2;5;2;53
"353410 Oriente";8;7;10;11;6;4;7;5;4;8;8;8;86
"353420 Orindiúva";6;11;12;4;8;10;5;5;6;4;4;6;81
"353430 Orlândia";66;53;64;54;48;38;59;34;52;40;42;53;603
"353440 Osasco";1132;1115;1251;1152;1211;1107;1162;1079;1100;1019;1017;1085;13430
"353450 Oscar Bressane";2;3;4;1;-;1;2;1;4;-;3;3;24
"353460 Osvaldo Cruz";33;42;51;38;35;45;42;31;41;34;28;35;455
"353470 Ourinhos";137;130;118;139;131;121;124;116;126;100;96;118;1456
"353480 Ouro Verde";11;12;4;16;12;11;5;9;7;6;8;9;110
"353475 Ouroeste";10;5;8;5;6;7;8;6;11;8;8;5;87
"353490 Pacaembu";15;14;13;15;22;13;17;11;17;16;12;19;184
"353500 Palestina";11;10;12;11;12;10;6;13;7;9;6;10;117
"353510 Palmares Paulista";17;21;14;20;20;11;22;8;16;12;18;20;199
"353520 Palmeira d'Oeste";13;14;24;14;21;11;13;8;7;10;9;9;153
"353530 Palmital";32;30;29;28;38;26;20;27;23;17;22;29;321
"353540 Panorama";27;26;30;21;23;20;21;27;20;15;12;18;260
"353550 Paraguaçu Paulista";55;56;57;65;53;66;58;64;55;47;60;68;704
"353560 Paraibuna";14;26;29;31;26;28;21;20;22;19;25;20;281
"353570 Paraíso";8;3;12;8;5;7;4;1;4;6;11;2;71
"353580 Paranapanema";26;24;16;19;24;19;35;28;19;22;28;26;286
"353590 Paranapuã";5;7;4;5;5;4;7;1;3;2;5;6;54
"353600 Parapuã";16;10;20;9;5;12;14;10;10;11;3;14;134
"353610 Pardinho";6;9;8;4;7;11;9;5;9;10;5;6;89
"353620 Pariquera-Açu";35;31;42;31;39;44;33;34;33;23;22;29;396
"353625 Parisi";2;1;3;2;3;1;1;-;4;1;-;1;19
"353630 Patrocínio Paulista";13;9;10;17;21;13;18;24;16;19;17;19;196
"353640 Paulicéia";5;6;11;8;5;10;7;4;10;6;9;4;85
"353650 Paulínia";81;85;94;86;71;75;73;78;76;72;64;64;919
"353657 Paulistânia";1;5;3;2;4;2;1;3;1;1;3;3;29
"353660 Paulo de Faria";9;15;12;11;11;12;6;9;11;11;17;11;135
"353670 Pederneiras";68;56;48;73;80;59;73;53;71;64;47;41;733
"353680 Pedra Bela";7;8;11;8;7;3;6;2;7;7;4;9;79
"353690 Pedranópolis";4;5;5;-;3;2;-;1;2;1;-;-;23
"353700 Pedregulho";26;14;20;15;22;23;26;26;24;23;21;34;274
"353710 Pedreira";49;42;41;49;61;37;37;35;48;37;35;49;520
"353715 Pedrinhas Paulista";6;3;3;5;3;3;4;3;4;4;2;1;41
"353720 Pedro de Toledo";13;8;10;11;15;13;13;16;16;10;7;11;143
"353730 Penápolis";72;87;84;81;74;62;74;49;51;54;52;69;809
"353740 Pereira Barreto";42;29;41;28;32;32;30;30;24;21;17;23;349
"353750 Pereiras";4;4;8;11;7;10;5;3;12;4;8;10;86
"353760 Peruíbe";117;96;107;106;94;101;98;96;103;72;62;76;1128
"353770 Piacatu";5;6;7;3;5;3;3;3;4;2;7;4;52
"353780 Piedade";77;73;82;87;89;95;74;96;63;84;75;79;974
"353790 Pilar do Sul";35;37;51;63;43;51;38;39;41;54;33;35;520
"353800 Pindamonhangaba";233;191;205;217;248;213;184;174;198;187;171;217;2438
"353810 Pindorama";10;16;23;15;16;14;13;11;16;11;13;20;178
"353820 Pinhalzinho";12;4;17;13;16;10;8;11;9;17;13;11;141
"353830 Piquerobi";5;6;5;2;3;1;4;4;5;6;6;-;47
"353850 Piquete";17;16;25;20;32;16;16;15;8;12;16;19;212
"353860 Piracaia";46;40;44;43;41;36;42;34;35;39;37;36;473
"353870 Piracicaba";472;443;527;448;531;454;490;456;411;420;397;417;5466
"353880 Piraju";36;34;44;41;34;39;36;35;31;42;32;30;434
"353890 Pirajuí";22;35;19;25;19;28;27;24;26;33;18;24;300
"353900 Pirangi";14;8;11;9;12;10;8;7;10;5;7;9;110
"353910 Pirapora do Bom Jesus";20;25;29;30;22;20;14;20;26;17;11;14;248
"353920 Pirapozinho";38;34;33;38;39;33;31;26;25;24;21;29;371
"353930 Pirassununga";114;86;99;97;105;98;92;78;90;91;67;76;1093
"353940 Piratininga";10;12;13;21;13;19;16;16;14;9;11;12;166
"353950 Pitangueiras";61;60;73;64;58;73;55;62;67;59;53;67;752
"353960 Planalto";5;5;5;5;2;3;2;7;4;5;4;6;53
"353970 Platina";5;2;8;6;3;1;5;7;2;6;7;2;54
"353980 Poá";186;171;210;186;197;188;169;172;164;152;137;151;2083
"353990 Poloni";7;5;6;3;4;7;3;2;2;4;2;5;50
"354000 Pompéia";28;32;16;29;36;26;31;27;28;20;23;27;323
"354010 Pongaí";2;6;5;1;4;6;2;3;4;4;4;6;47
"354020 Pontal";74;57;57;69;81;41;52;74;59;49;66;59;738
"354025 Pontalinda";7;8;4;7;7;4;2;4;5;2;4;5;59
"354030 Pontes Gestal";3;4;5;3;4;3;1;3;5;1;3;1;36
"354040 Populina";4;4;6;5;9;6;6;4;3;5;6;6;64
"354050 Porangaba";6;7;13;5;8;12;11;9;3;3;3;7;87
"354060 Porto Feliz";71;66;84;92;80;54;76;55;68;56;74;68;844
"354070 Porto Ferreira";75;74;88;66;66;57;69;57;52;44;56;72;776
"354075 Potim";17;13;15;25;23;21;16;20;23;11;11;15;210
"354080 Potirendaba";8;7;24;17;14;11;8;10;6;12;11;11;139
"354085 Pracinha";-;4;3;-;1;2;6;-;4;1;3;2;26
"354090 Pradópolis";16;17;19;16;21;18;14;11;16;24;17;13;202
"354100 Praia Grande";328;295;378;315;328;302;305;264;295;245;220;278;3553
"354105 Pratânia";8;6;8;5;5;6;5;9;10;4;3;9;78
"354110 Presidente Alves";7;7;5;6;8;5;2;6;2;4;5;3;60
"354120 Presidente Bernardes";20;22;16;16;12;17;20;14;12;18;19;12;198
"354130 Presidente Epitácio";63;68;62;59;68;53;56;46;42;64;44;50;675
"354140 Presidente Prudente";312;243;286;306;281;269;245;240;254;220;206;262;3124
"354150 Presidente Venceslau";53;49;67;46;64;52;51;59;47;36;48;45;617
"354160 Promissão";45;41;54;45;53;50;37;46;49;32;38;38;528
"354165 Quadra";3;2;1;3;1;4;2;1;1;-;3;5;26
"354170 Quatá";16;26;19;24;17;17;22;18;10;12;15;12;208
"354180 Queiroz";4;4;5;3;6;5;4;1;1;1;2;2;38
"354190 Queluz";14;25;25;15;19;15;17;14;14;10;11;10;189
"354200 Quintana";9;3;7;6;10;10;8;7;8;6;8;3;85
"354210 Rafard";10;19;23;13;17;11;7;10;13;7;8;15;153
"354220 Rancharia";34;34;47;39;44;49;42;37;42;31;50;46;495
"354230 Redenção da Serra";3;5;1;6;3;7;7;5;3;4;2;3;49
"354240 Regente Feijó";21;18;22;23;24;20;23;14;20;23;17;21;246
"354250 Reginópolis";6;12;6;5;10;6;6;3;3;5;6;-;68
"354260 Registro";110;99;92;107;121;102;95;95;76;84;70;79;1130
"354270 Restinga";6;10;5;9;8;6;8;12;9;15;6;2;96
"354280 Ribeira";5;8;4;9;3;6;10;12;6;6;5;10;84
"354290 Ribeirão Bonito";21;8;22;13;18;19;20;17;22;9;10;10;189
"354300 Ribeirão Branco";25;40;34;26;37;35;38;31;36;24;24;32;382
"354310 Ribeirão Corrente";10;9;3;5;7;6;7;10;2;11;4;3;77
"354320 Ribeirão do Sul";6;8;7;5;8;6;3;9;6;8;2;3;71
"354323 Ribeirão dos Índios";4;2;2;2;2;4;6;1;-;1;-;2;26
"354325 Ribeirão Grande";8;13;11;16;13;13;9;1;13;7;11;8;123
"354330 Ribeirão Pires";173;163;172;154;157;138;168;146;163;156;147;157;1894
"354340 Ribeirão Preto";700;681;732;724;701;604;682;532;587;591;504;622;7660
"354360 Rifaina";3;2;3;3;3;2;2;6;2;2;4;2;34
"354370 Rincão";17;19;22;26;20;13;16;16;14;19;18;19;219
"354380 Rinópolis";9;15;6;14;7;10;11;12;8;7;9;12;120
"354390 Rio Claro";218;234;259;230;254;214;226;228;219;194;192;214;2682
"354400 Rio das Pedras";40;33;43;48;35;49;38;32;39;31;20;30;438
"354410 Rio Grande da Serra";82;65;80;75;85;51;97;68;57;55;49;65;829
"354420 Riolândia";16;12;13;7;10;13;11;10;14;17;8;5;136
"354350 Riversul";15;18;20;12;15;16;14;8;12;16;7;15;168
"354425 Rosana";21;18;50;54;55;59;39;41;44;29;28;32;470
"354430 Roseira";17;5;23;9;5;15;14;11;15;16;8;13;151
"354440 Rubiácea";3;3;2;-;2;3;3;3;4;2;1;5;31
"354450 Rubinéia";4;2;7;3;7;2;6;1;1;1;3;1;38
"354460 Sabino";6;3;7;7;7;3;8;4;3;8;5;5;66
"354470 Sagres";4;2;5;5;4;2;2;5;4;-;3;5;41
"354480 Sales";4;4;12;2;6;9;4;1;8;7;2;6;65
"354490 Sales Oliveira";11;7;14;15;7;16;9;7;10;4;6;9;115
"354500 Salesópolis";29;30;22;30;24;29;26;43;26;34;33;29;355
"354510 Salmourão";3;1;5;6;7;4;12;7;3;3;6;2;59
"354515 Saltinho";7;5;5;4;3;4;5;8;4;2;2;9;58
"354520 Salto";176;149;147;169;150;149;139;119;134;115;112;144;1703
"354530 Salto de Pirapora";64;58;56;59;71;43;58;42;68;48;43;50;660
"354540 Salto Grande";12;21;12;14;16;12;14;8;12;12;7;11;151
"354550 Sandovalina";7;8;7;6;6;7;2;7;4;2;3;2;61
"354560 Santa Adélia";20;20;25;15;19;16;21;19;16;18;15;17;221
"354570 Santa Albertina";7;5;7;6;9;10;6;1;6;5;3;4;69
"354580 Santa Bárbara d'Oeste";208;210;238;219;263;240;219;232;206;181;170;185;2571
"354600 Santa Branca";22;18;21;17;19;12;27;12;18;20;15;14;215
"354610 Santa Clara d'Oeste";4;1;2;3;5;3;1;1;2;2;-;3;27
"354620 Santa Cruz da Conceição";2;3;8;3;4;4;2;1;5;3;4;5;44
"354625 Santa Cruz da Esperança";1;2;3;2;4;2;2;2;2;1;-;2;23
"354630 Santa Cruz das Palmeiras";40;41;41;52;43;39;41;42;30;39;36;52;496
"354640 Santa Cruz do Rio Pardo";65;67;64;61;60;66;38;72;54;51;41;52;691
"354650 Santa Ernestina";-;11;6;10;10;3;8;4;5;5;4;1;67
"354660 Santa Fé do Sul";30;36;48;41;39;37;42;21;23;33;31;23;404
"354670 Santa Gertrudes";30;31;37;19;17;22;25;23;22;22;24;13;285
"354680 Santa Isabel";64;70;96;99;79;91;91;77;78;73;77;76;971
"354690 Santa Lúcia";12;10;11;12;13;12;27;7;10;12;12;15;153
"354700 Santa Maria da Serra";10;7;9;9;6;13;8;10;10;3;5;8;98
"354710 Santa Mercedes";1;3;6;2;4;1;6;1;1;5;1;6;37
"354740 Santa Rita d'Oeste";3;2;3;5;2;3;1;1;2;1;1;1;25
"354750 Santa Rita do Passa Quatro";37;26;37;37;30;38;32;29;33;20;24;24;367
"354760 Santa Rosa de Viterbo";36;30;37;32;38;34;29;21;29;32;25;28;371
"354765 Santa Salete";1;2;3;1;1;2;-;-;-;2;-;1;13
"354720 Santana da Ponte Pensa";1;4;2;1;1;2;3;2;3;1;3;4;27
"354730 Santana de Parnaíba";129;115;123;113;114;111;109;95;104;93;103;98;1307
"354770 Santo Anastácio";41;32;40;34;28;28;33;27;19;38;31;20;371
"354780 Santo André";1035;895;975;896;939;936;910;862;948;822;827;998;11043
"354790 Santo Antônio da Alegria";9;5;9;8;4;4;2;9;7;3;3;6;69
"354800 Santo Antônio de Posse";25;21;27;17;35;29;20;19;29;20;21;18;281
"354805 Santo Antônio do Aracanguá";5;2;8;13;9;9;9;6;8;7;6;5;87
"354810 Santo Antônio do Jardim";8;9;5;6;8;8;6;11;6;8;6;8;89
"354820 Santo Antônio do Pinhal";6;8;14;7;3;11;14;10;15;8;5;8;109
"354830 Santo Expedito";1;1;4;2;1;1;2;2;5;-;1;1;21
"354840 Santópolis do Aguapeí";7;5;5;5;8;9;7;3;5;1;5;3;63
"354850 Santos";555;536;684;619;590;515;568;481;527;433;402;443;6353
"354860 São Bento do Sapucaí";16;13;14;13;15;9;12;16;16;9;13;10;156
"354870 São Bernardo do Campo";1203;1123;1199;1154;1187;1094;1071;1072;1070;1044;1019;1087;13323
"354880 São Caetano do Sul";168;144;184;140;176;144;121;136;141;132;122;160;1768
"354890 São Carlos";277;229;253;260;260;247;270;234;233;239;232;227;2961
"354900 São Francisco";-;1;1;7;4;5;1;2;3;3;2;5;34
"354910 São João da Boa Vista";95;84;99;103;118;90;81;78;110;92;96;113;1159
"354920 São João das Duas Pontes";1;4;7;6;2;5;5;3;5;1;6;4;49
"354925 São João de Iracema";5;3;-;1;1;-;1;3;-;1;2;2;19
"354930 São João do Pau d'Alho";1;5;2;2;2;2;3;1;1;5;1;1;26
"354940 São Joaquim da Barra";50;41;66;68;39;52;58;46;58;44;55;52;629
"354950 São José da Bela Vista";16;19;10;13;14;11;10;9;9;10;9;10;140
"354960 São José do Barreiro";9;3;7;5;6;11;9;4;1;4;5;5;69
