 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:1999
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Ignorado";"Total"
"170370 Brejinho de Nazaré";10;10;3;11;10;3;10;10;4;14;5;5;-;95
"170380 Buriti do Tocantins";21;10;16;23;19;22;17;28;17;21;18;25;-;237
"170382 Cachoeirinha";2;3;3;4;3;2;5;2;4;4;4;4;-;40
"170384 Campos Lindos";9;1;11;12;3;7;3;13;7;8;13;5;-;92
"170386 Cariri do Tocantins";6;3;4;3;3;1;4;2;6;4;1;4;-;41
"170388 Carmolândia";4;4;5;8;4;4;2;3;6;1;7;3;-;51
"170389 Carrasco Bonito";3;8;6;5;9;7;10;6;7;4;7;5;-;77
"170390 Caseara";5;4;5;5;4;6;11;6;10;8;6;2;-;72
"170410 Centenário";1;3;2;6;3;3;5;3;4;5;5;6;-;46
"170510 Chapada da Natividade";6;3;1;2;-;-;3;5;1;7;2;2;-;32
"170460 Chapada de Areia";2;-;3;1;-;3;2;2;2;2;-;-;-;17
"170550 Colinas do Tocantins";59;48;87;55;76;70;52;57;56;58;48;63;-;729
"171670 Colméia";13;8;18;21;13;14;26;15;15;21;7;15;-;186
"170555 Combinado";12;6;11;16;12;11;12;5;7;11;4;7;-;114
"170560 Conceição do Tocantins";15;8;10;10;5;3;4;1;4;4;3;2;-;69
"170600 Couto Magalhães";4;5;4;3;2;4;1;5;7;7;7;1;-;50
"170610 Cristalândia";15;10;14;25;16;14;25;18;12;23;13;13;-;198
"170625 Crixás do Tocantins";3;1;3;-;-;2;1;-;1;-;1;1;-;13
"170650 Darcinópolis";4;6;12;6;2;8;5;11;7;13;7;6;-;87
"170700 Dianópolis";40;31;35;36;36;22;42;39;38;44;24;48;-;435
"170710 Divinópolis do Tocantins";5;2;10;7;8;7;6;16;7;12;9;7;-;96
"170720 Dois Irmãos do Tocantins";8;8;7;13;11;13;9;12;14;16;7;8;-;126
"170730 Dueré";12;10;11;17;7;7;11;10;5;5;7;5;-;107
"170740 Esperantina";16;16;23;23;21;15;23;20;15;27;19;12;-;230
"170755 Fátima";2;7;6;6;11;3;3;7;9;2;9;6;-;71
"170765 Figueirópolis";9;8;9;15;14;7;10;13;11;9;14;7;-;126
"170770 Filadélfia";17;10;12;9;12;9;8;13;12;9;9;4;-;124
"170820 Formoso do Araguaia";28;33;41;38;41;52;34;31;39;30;44;37;-;448
"170825 Fortaleza do Tabocão";6;4;4;4;5;6;4;6;3;4;4;5;-;55
"170830 Goianorte";6;4;9;10;9;6;8;8;7;5;8;3;-;83
"170900 Goiatins";19;17;22;32;15;13;29;30;27;26;21;6;-;257
"170930 Guaraí";52;39;35;58;59;38;51;47;53;40;33;35;-;540
"170950 Gurupi";133;111;171;156;144;125;118;122;114;136;119;139;-;1588
"170980 Ipueiras";2;1;2;3;2;5;2;2;-;-;1;2;-;22
"171050 Itacajá";13;11;11;19;15;17;18;14;9;18;16;8;-;169
"171070 Itaguatins";12;5;15;14;16;16;10;9;12;15;19;11;-;154
"171090 Itapiratins";4;2;4;8;5;3;4;5;8;7;5;2;-;57
"171110 Itaporã do Tocantins";2;7;6;3;7;4;2;6;4;3;6;2;-;52
"171150 Jaú do Tocantins";2;5;8;7;1;4;2;2;2;3;3;-;-;39
"171180 Juarina";2;2;1;3;2;2;3;-;2;3;4;-;-;24
"171190 Lagoa da Confusão";8;3;9;9;22;7;12;13;6;9;10;6;-;114
"171195 Lagoa do Tocantins";3;7;8;3;7;4;3;6;10;2;7;-;-;60
"171200 Lajeado";1;2;1;3;4;5;4;3;1;4;1;5;-;34
"171215 Lavandeira";6;1;5;2;-;-;1;2;2;-;6;3;-;28
"171240 Lizarda";7;3;3;2;11;2;7;2;4;6;6;5;-;58
"171245 Luzinópolis";2;-;9;3;2;3;2;5;1;4;8;3;-;42
"171250 Marianópolis do Tocantins";5;4;8;5;5;2;4;6;4;6;2;3;-;54
"171270 Mateiros";2;1;2;2;1;1;-;2;-;1;1;-;-;13
"171280 Maurilândia do Tocantins";1;2;4;5;3;1;2;-;1;-;1;-;-;20
"171320 Miracema do Tocantins";43;35;61;48;56;42;52;29;26;44;48;49;-;533
"171330 Miranorte";19;19;27;22;26;20;12;12;14;15;17;18;-;221
"171360 Monte do Carmo";9;5;10;12;9;5;12;6;8;11;7;7;-;101
"171370 Monte Santo do Tocantins";1;1;1;1;3;2;2;2;1;7;4;2;-;27
"171395 Muricilândia";5;9;5;11;7;6;4;9;7;8;3;3;-;77
"171420 Natividade";14;10;12;13;17;13;16;8;19;17;22;24;-;185
"171430 Nazaré";9;5;11;16;6;8;8;4;11;7;9;11;-;105
"171488 Nova Olinda";18;16;14;23;12;26;27;23;22;24;23;20;-;248
"171500 Nova Rosalândia";3;1;8;4;6;3;5;6;3;4;3;8;-;54
"171510 Novo Acordo";2;5;6;8;7;1;3;10;9;7;11;4;-;73
"171515 Novo Alegre";4;1;4;3;2;3;3;4;2;3;3;5;-;37
"171525 Novo Jardim";-;5;8;7;6;2;5;7;8;4;1;5;-;58
"171550 Oliveira de Fátima";1;1;1;-;2;1;-;-;1;-;3;2;-;12
"172100 Palmas";288;261;343;337;333;313;318;329;289;266;279;248;1;3605
"171570 Palmeirante";1;6;5;12;6;4;7;7;10;7;7;10;-;82
"171380 Palmeiras do Tocantins";5;-;9;4;3;2;3;7;7;5;6;2;-;53
"171575 Palmeirópolis";14;20;16;28;37;25;15;12;7;9;13;15;-;211
"171610 Paraíso do Tocantins";87;81;87;85;102;67;52;75;72;62;75;79;-;924
"171620 Paranã";13;13;23;11;13;23;19;22;22;19;20;14;-;212
"171630 Pau D'Arco";3;5;7;3;4;4;4;4;10;5;6;4;-;59
"171650 Pedro Afonso";15;17;25;22;18;19;20;22;28;18;11;15;-;230
"171660 Peixe";8;14;19;11;-;22;14;12;8;14;14;11;-;147
"171665 Pequizeiro";6;5;10;7;6;7;6;9;8;6;7;7;-;84
"171700 Pindorama do Tocantins";6;5;3;1;6;5;6;4;7;11;10;4;-;68
"171720 Piraquê";7;6;3;9;5;5;4;7;5;1;6;4;-;62
"171750 Pium";14;4;15;12;5;15;7;9;15;-;-;1;-;97
"171780 Ponte Alta do Bom Jesus";7;2;8;6;10;6;5;12;4;4;4;3;-;71
"171790 Ponte Alta do Tocantins";11;12;19;19;14;14;13;6;9;5;15;18;-;155
"171800 Porto Alegre do Tocantins";5;5;2;4;1;8;4;-;4;4;7;2;-;46
"171820 Porto Nacional";74;78;101;103;93;84;94;34;100;94;79;82;-;1016
"171830 Praia Norte";11;9;10;12;11;7;14;14;16;13;15;9;-;141
"171840 Presidente Kennedy";7;6;13;20;14;13;16;18;22;15;8;6;-;158
"171845 Pugmil";1;2;6;5;3;4;3;-;2;1;6;3;-;36
"171850 Recursolândia";6;3;8;11;15;8;10;10;9;6;2;3;-;91
"171855 Riachinho";7;3;7;13;7;3;9;4;6;7;3;6;-;75
"171865 Rio da Conceição";4;2;4;2;3;4;2;-;2;2;3;2;-;30
"171870 Rio dos Bois";4;1;5;3;4;4;-;-;-;2;1;5;-;29
"171875 Rio Sono";6;8;9;12;14;5;6;8;5;9;8;6;-;96
"171880 Sampaio";3;10;8;11;7;11;8;6;13;11;7;10;-;105
"171884 Sandolândia";1;2;4;3;4;6;8;6;1;3;-;1;-;39
"171886 Santa Fé do Araguaia";12;15;9;12;11;16;8;14;13;6;5;12;-;133
"171888 Santa Maria do Tocantins";1;2;4;5;2;1;5;2;6;3;2;3;-;36
"171889 Santa Rita do Tocantins";3;2;-;-;2;-;2;1;2;3;-;-;-;15
"171890 Santa Rosa do Tocantins";2;4;6;3;3;3;9;6;2;7;8;3;-;56
"171900 Santa Tereza do Tocantins";2;5;5;1;3;2;4;4;2;1;2;4;-;35
"172000 Santa Terezinha do Tocantins";4;2;5;5;4;1;1;4;3;3;5;4;-;41
"172010 São Bento do Tocantins";8;5;9;6;5;4;5;5;7;3;7;3;-;67
"172015 São Félix do Tocantins";1;3;2;2;2;-;2;3;2;-;1;-;-;18
"172020 São Miguel do Tocantins";4;2;2;7;3;8;1;1;6;2;6;3;-;45
"172025 São Salvador do Tocantins";-;6;2;6;13;5;2;2;8;2;4;3;-;53
"172030 São Sebastião do Tocantins";6;3;8;7;11;8;7;5;11;10;7;6;-;89
"172049 São Valério";4;4;1;5;2;6;9;6;5;9;5;4;-;60
"172065 Silvanópolis";6;10;10;9;11;5;9;9;10;13;3;8;-;103
"172080 Sítio Novo do Tocantins";10;15;15;14;10;13;19;13;23;12;17;14;-;175
"172085 Sucupira";2;2;1;3;3;1;-;6;2;4;2;2;-;28
"172090 Taguatinga";22;24;31;24;36;29;25;31;31;31;43;31;-;358
"172093 Taipas do Tocantins";1;-;2;2;1;1;1;1;4;2;2;3;-;20
"172097 Talismã";2;3;1;2;6;-;1;-;2;1;2;-;-;20
"172110 Tocantínia";8;10;9;13;12;8;3;1;2;10;8;11;-;95
"172120 Tocantinópolis";42;34;46;41;39;47;49;40;39;33;50;33;-;493
"172125 Tupirama";2;1;1;1;2;2;3;1;2;4;-;1;-;20
"172130 Tupiratins";2;1;3;1;4;-;2;3;-;1;1;2;-;20
"172208 Wanderlândia";17;16;19;21;21;12;13;27;27;14;18;6;-;211
"172210 Xambioá";8;22;28;36;27;28;28;31;33;25;20;18;-;304
"170000 Município ignorado - TO";3;3;2;3;-;1;-;2;-;3;2;3;-;22
"210005 Açailândia";191;161;213;185;187;152;161;141;162;192;201;192;-;2138
"210010 Afonso Cunha";10;6;12;12;4;6;3;1;2;2;6;3;-;67
"210015 Água Doce do Maranhão";-;2;3;2;-;1;1;4;5;3;6;-;-;27
"210020 Alcântara";12;15;19;6;21;23;25;21;22;24;20;19;-;227
"210030 Aldeias Altas";28;26;27;29;24;27;25;27;15;24;17;17;-;286
"210040 Altamira do Maranhão";-;1;2;3;2;2;-;-;1;1;1;-;-;13
"210043 Alto Alegre do Maranhão";36;24;2;1;1;2;2;2;3;2;30;1;-;106
"210047 Alto Alegre do Pindaré";16;10;36;40;51;36;64;52;-;-;-;-;-;305
"210050 Alto Parnaíba";15;28;24;20;28;28;-;20;20;25;30;20;-;258
"210055 Amapá do Maranhão";-;-;-;-;-;2;2;-;-;2;2;1;-;9
"210060 Amarante do Maranhão";34;18;25;24;24;19;49;53;52;28;25;13;-;364
"210070 Anajatuba";17;25;34;29;12;24;38;38;29;36;35;40;-;357
"210080 Anapurus";21;8;34;17;20;19;3;26;16;19;15;18;-;216
"210083 Apicum-Açu";14;20;18;12;23;25;23;31;21;26;21;16;-;250
"210087 Araguanã";8;4;4;-;5;3;7;8;7;13;8;4;-;71
"210090 Araioses";48;45;88;44;66;61;79;83;72;69;84;41;-;780
"210095 Arame";3;1;1;1;3;5;4;1;1;26;32;27;-;105
"210100 Arari";37;55;37;49;39;51;61;42;73;60;34;55;-;593
"210110 Axixá";-;9;11;20;19;11;16;14;22;26;15;14;-;177
"210120 Bacabal";165;177;174;74;125;209;155;118;170;109;119;117;1;1713
"210125 Bacabeira";11;16;14;17;15;15;10;8;17;12;11;21;-;167
"210130 Bacuri";16;24;35;19;30;25;24;10;18;28;11;7;-;247
"210135 Bacurituba";3;1;-;3;4;-;4;2;8;6;-;-;-;31
"210140 Balsas";129;125;144;119;168;179;141;165;121;154;142;153;-;1740
"210150 Barão de Grajaú";24;15;22;23;33;31;18;7;7;24;26;32;-;262
"210160 Barra do Corda";123;106;165;146;154;92;160;111;157;106;123;134;-;1577
"210170 Barreirinhas";86;82;72;72;81;74;3;93;90;75;81;68;-;877
"210177 Bela Vista do Maranhão";9;11;5;1;3;2;2;5;-;4;1;-;-;43
"210173 Belágua";5;1;2;2;-;-;1;2;-;1;-;-;-;14
"210180 Benedito Leite";1;-;-;-;1;-;2;2;-;-;10;5;-;21
"210190 Bequimão";14;17;11;1;5;3;14;18;6;16;11;15;-;131
"210193 Bernardo do Mearim";1;3;3;2;4;3;2;3;6;5;4;3;-;39
"210197 Boa Vista do Gurupi";-;-;-;-;-;-;-;1;-;-;2;2;-;5
"210200 Bom Jardim";41;25;24;47;14;22;33;53;33;42;52;14;-;400
"210203 Bom Jesus das Selvas";-;-;-;1;1;-;1;4;-;-;1;-;-;8
"210207 Bom Lugar";4;8;15;4;10;7;14;-;1;1;2;4;-;70
"210210 Brejo";66;58;58;43;63;57;40;70;26;66;50;66;-;663
"210215 Brejo de Areia";-;-;1;1;-;-;-;-;-;-;1;-;-;3
"210220 Buriti";49;43;46;36;39;50;64;19;18;17;40;19;-;440
"210230 Buriti Bravo";42;25;31;26;33;26;34;23;28;25;22;39;-;354
"210232 Buriticupu";73;74;90;77;75;78;123;88;124;138;80;1;-;1021
"210235 Buritirana";1;-;-;1;-;-;-;1;19;6;13;12;-;53
"210237 Cachoeira Grande";-;-;5;2;1;2;1;3;3;8;4;-;-;29
"210240 Cajapió";6;3;8;14;10;5;11;6;5;20;16;11;-;115
"210250 Cajari";3;4;1;2;12;-;-;4;6;4;2;5;-;43
"210255 Campestre do Maranhão";11;8;25;2;15;25;12;26;14;15;15;15;-;183
"210260 Cândido Mendes";-;1;1;6;8;13;11;21;16;8;11;5;-;101
"210270 Cantanhede";24;18;27;29;32;23;41;40;35;26;33;33;-;361
"210275 Capinzal do Norte";2;-;4;2;12;2;4;1;1;-;4;12;-;44
"210280 Carolina";16;24;19;7;8;12;5;15;8;8;6;7;-;135
"210290 Carutapera";17;22;44;35;35;23;45;36;17;34;-;-;-;308
"210300 Caxias";111;86;45;96;144;97;130;151;350;277;260;232;-;1979
"210310 Cedral";1;1;1;-;-;3;1;2;1;-;1;-;-;11
"210312 Central do Maranhão";4;2;1;2;5;5;3;2;7;3;3;-;-;37
"210315 Centro do Guilherme";2;1;2;-;5;4;17;21;12;11;2;5;-;82
"210317 Centro Novo do Maranhão";5;2;3;-;4;9;5;5;12;15;10;4;-;74
"210320 Chapadinha";121;115;126;108;129;146;111;109;120;128;115;98;-;1426
"210325 Cidelândia";5;4;15;18;12;13;1;1;-;-;2;-;-;71
"210330 Codó";163;107;173;134;151;137;225;208;182;201;227;168;-;2076
"210340 Coelho Neto";95;96;87;95;118;104;119;95;72;94;86;86;-;1147
"210350 Colinas";52;25;42;10;27;42;24;51;34;13;12;7;-;339
"210355 Conceição do Lago-Açu";4;4;7;6;3;9;6;-;-;-;2;-;-;41
"210360 Coroatá";100;99;119;100;92;134;87;95;110;96;1;1;-;1034
"210370 Cururupu";43;41;55;46;58;45;57;58;62;53;62;3;-;583
"210375 Davinópolis";-;-;1;-;-;-;-;-;-;2;-;-;-;3
"210380 Dom Pedro";25;28;38;34;55;32;34;28;44;40;29;17;-;404
"210390 Duque Bacelar";5;3;4;5;12;14;16;16;6;11;19;8;-;119
"210400 Esperantinópolis";20;18;7;27;21;29;27;28;21;-;-;-;-;198
"210405 Estreito";60;42;68;60;53;56;67;81;1;2;1;1;-;492
"210407 Feira Nova do Maranhão";-;-;-;-;-;1;-;-;-;2;-;-;-;3
"210408 Fernando Falcão";5;3;8;10;11;4;5;4;2;1;5;7;-;65
"210409 Formosa da Serra Negra";17;10;22;14;20;14;14;19;8;11;15;12;-;176
"210410 Fortaleza dos Nogueiras";8;25;19;1;22;24;3;37;37;22;16;12;-;226
"210420 Fortuna";1;1;1;-;3;4;5;2;2;-;22;26;-;67
"210430 Godofredo Viana";11;6;10;7;9;8;11;15;17;17;15;6;-;132
"210440 Gonçalves Dias";-;-;-;2;14;7;-;1;-;-;2;-;-;26
"210450 Governador Archer";1;2;7;15;4;-;-;-;-;1;-;-;-;30
"210455 Governador Edison Lobão";1;3;-;2;1;3;2;-;-;1;-;-;-;13
"210460 Governador Eugênio Barros";9;6;5;10;17;24;18;13;14;31;20;30;-;197
"210462 Governador Luiz Rocha";16;5;9;10;15;11;10;20;27;13;12;16;-;164
"210465 Governador Newton Bello";4;3;-;-;-;1;3;2;-;-;-;1;-;14
"210467 Governador Nunes Freire";71;54;64;67;77;74;73;75;110;71;60;55;-;851
"210470 Graça Aranha";13;12;9;8;7;15;17;9;9;5;13;4;-;121
"210480 Grajaú";62;98;128;118;147;128;134;115;125;112;127;126;-;1420
"210490 Guimarães";8;8;8;5;10;9;17;15;15;6;15;7;-;123
"210500 Humberto de Campos";-;1;1;1;-;-;-;-;-;-;2;8;-;13
"210510 Icatu";41;32;34;28;40;43;-;56;55;48;47;47;-;471
"210515 Igarapé do Meio";5;-;1;1;1;-;-;-;-;-;-;-;-;8
"210520 Igarapé Grande";21;22;20;31;21;17;2;27;26;22;18;19;-;246
"210530 Imperatriz";342;282;416;413;366;346;348;378;340;285;281;271;-;4068
"210535 Itaipava do Grajaú";2;2;4;2;3;3;6;7;3;5;10;4;-;51
"210540 Itapecuru Mirim";96;86;111;110;109;96;137;112;98;117;98;95;-;1265
"210542 Itinga do Maranhão";38;53;61;21;59;58;27;42;49;31;49;53;-;541
"210545 Jatobá";-;4;1;1;6;4;-;10;7;5;5;-;-;43
"210547 Jenipapo dos Vieiras";9;4;8;11;13;6;14;7;9;7;8;11;-;107
"210550 João Lisboa";1;2;6;48;33;37;31;27;40;27;30;31;-;313
"210560 Joselândia";2;2;4;2;2;3;2;4;8;20;20;29;-;98
"210565 Junco do Maranhão";11;5;14;4;1;6;8;17;16;6;11;13;-;112
"210570 Lago da Pedra";120;86;108;118;142;103;101;131;108;111;95;81;-;1304
"210580 Lago do Junco";9;8;2;11;10;10;4;8;10;2;5;-;-;79
"210594 Lago dos Rodrigues";8;2;6;9;9;9;8;11;22;12;1;4;-;101
"210590 Lago Verde";4;2;1;23;2;7;3;1;-;-;-;-;-;43
"210592 Lagoa do Mato";1;-;-;-;2;-;-;-;-;-;-;-;-;3
"210596 Lagoa Grande do Maranhão";16;8;11;17;14;25;16;19;2;7;10;8;-;153
"210598 Lajeado Novo";1;-;3;-;-;-;2;4;6;12;10;2;-;40
"210600 Lima Campos";12;16;32;19;25;3;24;32;31;14;30;31;-;269
"210610 Loreto";5;4;3;4;4;-;1;4;7;5;12;8;-;57
"210620 Luís Domingues";1;7;3;6;-;-;6;-;-;-;-;-;-;23
"210630 Magalhães de Almeida";19;20;35;30;19;20;31;22;26;25;22;26;-;295
"210632 Maracaçumé";22;12;28;1;24;16;22;39;33;29;36;34;-;296
"210635 Marajá do Sena";2;-;-;1;2;-;-;1;-;1;2;1;-;10
"210637 Maranhãozinho";8;6;10;2;10;18;15;14;17;19;9;2;-;130
"210640 Mata Roma";30;14;18;12;30;24;20;35;20;20;21;7;-;251
"210650 Matinha";20;28;25;34;24;26;25;25;34;43;27;28;-;339
"210660 Matões";23;29;25;20;34;39;28;34;30;31;36;35;-;364
"210663 Matões do Norte";9;1;4;2;16;11;7;10;12;14;23;10;-;119
"210667 Milagres do Maranhão";2;2;3;1;2;6;2;2;1;1;3;2;-;27
"210670 Mirador";12;8;10;16;23;28;26;35;28;27;35;29;-;277
"210675 Miranda do Norte";16;8;19;50;50;50;37;49;40;31;30;30;-;410
"210680 Mirinzal";5;17;22;27;30;28;5;34;19;27;21;11;-;246
"210690 Monção";11;15;10;30;24;26;-;16;23;40;38;15;-;248
"210700 Montes Altos";-;-;-;-;-;-;-;1;2;1;1;23;-;28
"210710 Morros";14;15;24;13;20;3;22;19;30;29;18;24;-;231
"210720 Nina Rodrigues";29;28;16;15;14;8;1;25;5;11;9;6;-;167
"210725 Nova Colinas";-;-;-;-;-;-;-;1;-;1;-;-;-;2
"210730 Nova Iorque";6;4;-;2;3;2;-;6;1;6;2;2;-;34
"210735 Nova Olinda do Maranhão";5;8;3;14;21;8;15;35;26;16;32;17;-;200
"210740 Olho d'Água das Cunhãs";33;31;25;34;37;30;40;15;-;-;-;-;-;245
"210745 Olinda Nova do Maranhão";7;2;11;6;7;5;12;7;11;15;18;26;-;127
"210750 Paço do Lumiar";38;24;58;67;65;86;51;94;115;112;102;95;-;907
"210760 Palmeirândia";13;8;13;6;14;6;12;12;16;22;14;13;-;149
"210770 Paraibano";20;7;12;26;34;14;16;7;-;1;27;25;-;189
"210780 Parnarama";66;57;49;53;39;46;67;30;72;42;19;9;-;549
"210790 Passagem Franca";-;-;1;-;2;-;1;-;1;1;2;-;-;8
"210800 Pastos Bons";17;12;6;11;26;27;23;23;36;31;41;23;-;276
"210805 Paulino Neves";-;-;-;-;1;1;-;1;2;3;1;2;-;11
"210810 Paulo Ramos";34;14;27;26;16;2;31;23;2;3;1;1;-;180
"210820 Pedreiras";84;71;104;53;97;87;107;70;84;64;107;66;-;994
"210825 Pedro do Rosário";20;20;13;18;19;20;24;24;20;38;39;19;-;274
"210830 Penalva";34;26;28;31;43;35;38;72;66;62;45;59;-;539
"210840 Peri Mirim";2;5;12;17;11;3;6;9;3;9;16;6;-;99
"210845 Peritoró";21;21;21;27;28;21;26;13;32;17;2;4;-;233
"210850 Pindaré-Mirim";67;45;61;52;67;60;53;64;70;61;72;24;-;696
"210860 Pinheiro";106;100;111;102;103;120;112;106;124;113;106;86;-;1289
"210870 Pio XII";8;14;19;34;33;37;55;34;52;44;28;13;-;371
"210880 Pirapemas";23;12;26;29;22;11;7;5;7;9;10;5;-;166
"210890 Poção de Pedras";25;31;29;20;24;34;47;30;34;28;-;3;-;305
"210900 Porto Franco";41;45;72;60;71;38;63;52;61;41;47;32;-;623
"210905 Porto Rico do Maranhão";8;5;2;2;7;6;3;3;8;3;7;-;-;54
"210910 Presidente Dutra";52;58;69;45;69;70;65;48;42;70;72;73;-;733
"210920 Presidente Juscelino";13;9;6;15;14;23;21;24;21;9;9;11;-;175
"210923 Presidente Médici";3;4;5;4;6;12;7;5;11;10;16;9;-;92
"210927 Presidente Sarney";11;5;6;4;15;8;7;10;17;13;8;16;-;120
"210930 Presidente Vargas";1;1;1;-;1;2;1;-;-;-;-;1;-;8
"210940 Primeira Cruz";10;7;7;3;5;9;8;6;8;13;6;7;-;89
"210945 Raposa";14;7;22;17;22;19;9;28;50;37;29;24;-;278
"210950 Riachão";24;32;28;46;44;28;24;26;21;37;21;23;-;354
"210955 Ribamar Fiquene";7;2;10;5;8;7;7;8;6;4;9;7;-;80
"210960 Rosário";64;64;63;64;69;67;85;94;84;75;63;65;-;857
"210970 Sambaíba";3;1;-;-;1;-;-;4;-;1;2;1;-;13
"210975 Santa Filomena do Maranhão";1;3;1;1;4;2;2;3;1;10;8;4;-;40
"210980 Santa Helena";29;15;36;27;39;48;4;51;28;23;35;29;-;364
"210990 Santa Inês";193;154;180;208;201;182;184;1;1;3;2;2;-;1311
"211000 Santa Luzia";72;90;114;125;80;65;53;67;87;63;44;66;-;926
"211003 Santa Luzia do Paruá";1;1;29;1;12;26;17;29;29;30;1;6;-;182
"211010 Santa Quitéria do Maranhão";64;41;37;37;37;42;50;49;44;41;34;49;-;525
"211020 Santa Rita";27;31;47;37;43;36;19;44;73;71;42;50;-;520
"211023 Santana do Maranhão";10;4;11;9;6;9;7;9;10;11;7;3;-;96
"211027 Santo Amaro do Maranhão";2;1;2;2;1;-;-;-;1;-;2;-;-;11
"211030 Santo Antônio dos Lopes";6;9;34;1;2;-;1;4;10;3;13;9;-;92
"211040 São Benedito do Rio Preto";34;52;35;21;38;33;38;33;2;1;1;-;-;288
"211050 São Bento";46;63;52;48;59;53;45;56;48;65;50;53;-;638
"211060 São Bernardo";52;28;49;38;35;40;43;47;42;35;46;51;-;506
"211065 São Domingos do Azeitão";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"211070 São Domingos do Maranhão";72;79;83;67;85;62;3;81;69;2;57;3;-;663
"211080 São Félix de Balsas";-;1;-;2;1;-;-;-;-;-;1;-;-;5
"211085 São Francisco do Brejão";13;20;17;15;14;18;11;22;11;8;6;12;-;167
"211090 São Francisco do Maranhão";24;18;14;16;8;8;15;10;8;14;19;3;-;157
"211100 São João Batista";22;24;26;30;18;18;35;20;33;32;22;31;-;311
"211102 São João do Carú";-;-;2;-;-;-;-;-;-;1;-;-;-;3
"211105 São João do Paraíso";17;5;18;7;12;22;17;14;7;20;16;18;-;173
"211107 São João do Soter";-;8;5;1;-;-;-;1;-;-;-;-;-;15
"211110 São João dos Patos";30;40;50;27;42;41;32;32;-;46;1;2;-;343
"211120 São José de Ribamar";46;22;95;66;84;125;93;91;105;111;114;97;-;1049
"211125 São José dos Basílios";14;8;10;10;12;14;8;8;10;13;11;12;-;130
"211130 São Luís";1661;1563;1968;1858;1869;1716;1952;1998;1936;1749;1791;1646;-;21707
"211140 São Luís Gonzaga do Maranhão";6;2;7;4;8;7;8;5;12;28;17;3;-;107
"211150 São Mateus do Maranhão";57;56;66;71;64;28;47;85;77;72;80;74;-;777
"211153 São Pedro da Água Branca";10;14;26;14;34;15;20;22;19;21;18;17;-;230
"211157 São Pedro dos Crentes";-;-;-;-;3;-;-;1;-;1;2;-;-;7
"211160 São Raimundo das Mangabeiras";4;13;11;11;18;21;21;20;28;28;8;21;-;204
"211163 São Raimundo do Doca Bezerra";1;2;2;-;-;4;2;-;2;3;1;3;-;20
"211167 São Roberto";1;2;-;4;-;1;4;2;3;2;1;-;-;20
"211170 São Vicente Ferrer";20;6;17;23;26;29;34;4;2;23;31;19;-;234
"211172 Satubinha";1;-;2;-;-;-;-;-;-;1;1;1;-;6
"211174 Senador Alexandre Costa";16;10;18;17;17;9;13;17;17;10;14;22;-;180
"211176 Senador La Rocque";8;12;5;8;7;12;14;28;16;7;19;14;-;150
"211178 Serrano do Maranhão";18;17;13;18;13;14;10;17;11;20;15;9;-;175
"211180 Sítio Novo";10;19;18;24;36;21;25;23;28;33;21;20;-;278
"211190 Sucupira do Norte";-;1;1;4;18;12;13;11;6;10;8;15;-;99
"211195 Sucupira do Riachão";1;-;-;1;-;-;1;1;-;1;1;1;-;7
"211200 Tasso Fragoso";11;7;7;13;11;12;15;8;4;5;8;15;-;116
"211210 Timbiras";35;14;34;26;48;35;46;36;43;29;34;39;-;419
"211220 Timon";255;226;273;307;246;166;121;124;114;63;67;45;-;2007
"211223 Trizidela do Vale";39;10;44;27;28;23;37;32;23;46;25;38;-;372
"211227 Tufilândia";4;3;-;-;-;1;-;-;-;1;1;-;-;10
"211230 Tuntum";62;56;43;70;62;76;69;62;58;47;49;56;-;710
"211240 Turiaçu";32;24;31;19;36;38;38;28;43;26;25;42;-;382
"211245 Turilândia";2;5;2;1;-;11;1;4;6;9;10;12;-;63
"211250 Tutóia";9;9;13;78;72;81;94;22;91;6;31;27;-;533
"211260 Urbano Santos";76;28;23;11;10;11;15;11;13;14;8;40;-;260
"211270 Vargem Grande";113;75;67;91;63;79;79;78;68;83;104;77;-;977
"211280 Viana";35;60;67;59;74;74;50;79;64;75;84;81;-;802
"211285 Vila Nova dos Martírios";11;7;9;6;1;4;5;1;-;6;2;6;-;58
"211290 Vitória do Mearim";48;37;59;61;66;14;5;28;71;75;4;2;-;470
"211300 Vitorino Freire";3;1;3;2;9;3;5;4;7;8;23;-;-;68
"211400 Zé Doca";56;85;95;101;112;113;121;121;80;99;95;44;-;1122
"210000 Município ignorado - MA";10;3;3;2;4;9;5;1;3;3;2;-;-;45
"220005 Acauã";10;12;5;20;5;5;-;-;5;5;8;8;-;83
"220010 Agricolândia";10;5;4;2;5;4;2;5;3;4;5;9;-;58
"220020 Água Branca";27;24;24;26;29;40;37;49;35;44;36;20;-;391
"220025 Alagoinha do Piauí";10;11;16;8;11;13;7;6;7;8;-;2;-;99
"220027 Alegrete do Piauí";7;2;8;5;9;9;8;5;4;5;-;-;-;62
"220030 Alto Longá";19;14;15;13;13;19;18;17;10;7;10;24;-;179
"220040 Altos";49;49;58;57;44;53;50;54;60;37;54;40;-;605
