 Produto interno bruto per capita - 2010 a 2013, referência 2010 - Brasil
Valor adic bruto agropecuária por Município e Ano
Período:2013
"Município";"2013";"Total"
"150145 Belterra";171779,7;171779,7
"150150 Benevides";11688,1;11688,1
"150157 Bom Jesus do Tocantins";37288,8;37288,8
"150160 Bonito";26234,3;26234,3
"150170 Bragança";321415,9;321415,9
"150172 Brasil Novo";62927,0;62927,0
"150175 Brejo Grande do Araguaia";16146,8;16146,8
"150178 Breu Branco";66752,9;66752,9
"150180 Breves";43353,3;43353,3
"150190 Bujaru";300993,6;300993,6
"150200 Cachoeira do Arari";63193,9;63193,9
"150195 Cachoeira do Piriá";40137,8;40137,8
"150210 Cametá";206431,5;206431,5
"150215 Canaã dos Carajás";37427,6;37427,6
"150220 Capanema";26924,6;26924,6
"150230 Capitão Poço";117358,3;117358,3
"150240 Castanhal";113045,7;113045,7
"150250 Chaves";59358,4;59358,4
"150260 Colares";13597,8;13597,8
"150270 Conceição do Araguaia";72012,9;72012,9
"150275 Concórdia do Pará";74907,7;74907,7
"150276 Cumaru do Norte";131085,6;131085,6
"150277 Curionópolis";49584,4;49584,4
"150280 Curralinho";41256,6;41256,6
"150285 Curuá";26253,5;26253,5
"150290 Curuçá";66448,0;66448,0
"150293 Dom Eliseu";81658,9;81658,9
"150295 Eldorado do Carajás";48866,8;48866,8
"150300 Faro";17586,0;17586,0
"150304 Floresta do Araguaia";106212,3;106212,3
"150307 Garrafão do Norte";55950,3;55950,3
"150309 Goianésia do Pará";49247,1;49247,1
"150310 Gurupá";45744,3;45744,3
"150320 Igarapé-Açu";73356,7;73356,7
"150330 Igarapé-Miri";122141,2;122141,2
"150340 Inhangapi";41581,5;41581,5
"150345 Ipixuna do Pará";148365,2;148365,2
"150350 Irituia";37117,9;37117,9
"150360 Itaituba";161821,4;161821,4
"150370 Itupiranga";139603,6;139603,6
"150375 Jacareacanga";20271,7;20271,7
"150380 Jacundá";48027,5;48027,5
"150390 Juruti";321690,4;321690,4
"150400 Limoeiro do Ajuru";295360,1;295360,1
"150405 Mãe do Rio";23248,4;23248,4
"150410 Magalhães Barata";24248,7;24248,7
"150420 Marabá";171228,5;171228,5
"150430 Maracanã";60312,5;60312,5
"150440 Marapanim";52932,1;52932,1
"150442 Marituba";4335,0;4335,0
"150445 Medicilândia";162942,2;162942,2
"150450 Melgaço";20409,0;20409,0
"150460 Mocajuba";106403,2;106403,2
"150470 Moju";194218,8;194218,8
"150475 Mojuí dos Campos";137177,1;137177,1
"150480 Monte Alegre";265583,6;265583,6
"150490 Muaná";77195,8;77195,8
"150495 Nova Esperança do Piriá";77164,6;77164,6
"150497 Nova Ipixuna";27083,4;27083,4
"150500 Nova Timboteua";26585,6;26585,6
"150503 Novo Progresso";134953,2;134953,2
"150506 Novo Repartimento";204179,1;204179,1
"150510 Óbidos";255105,6;255105,6
"150520 Oeiras do Pará";158525,2;158525,2
"150530 Oriximiná";309199,6;309199,6
"150540 Ourém";69494,7;69494,7
"150543 Ourilândia do Norte";38837,5;38837,5
"150548 Pacajá";143661,9;143661,9
"150549 Palestina do Pará";12042,1;12042,1
"150550 Paragominas";189067,6;189067,6
"150553 Parauapebas";147766,6;147766,6
"150555 Pau D'Arco";23197,9;23197,9
"150560 Peixe-Boi";29427,1;29427,1
"150563 Piçarra";71726,0;71726,0
"150565 Placas";61705,4;61705,4
"150570 Ponta de Pedras";52326,0;52326,0
"150580 Portel";190909,9;190909,9
"150590 Porto de Moz";54791,6;54791,6
"150600 Prainha";94119,6;94119,6
"150610 Primavera";11624,3;11624,3
"150611 Quatipuru";23744,4;23744,4
"150613 Redenção";78169,3;78169,3
"150616 Rio Maria";59822,8;59822,8
"150618 Rondon do Pará";106047,0;106047,0
"150619 Rurópolis";59155,7;59155,7
"150620 Salinópolis";16443,4;16443,4
"150630 Salvaterra";21053,8;21053,8
"150635 Santa Bárbara do Pará";7431,1;7431,1
"150640 Santa Cruz do Arari";22288,2;22288,2
"150650 Santa Izabel do Pará";90182,2;90182,2
"150655 Santa Luzia do Pará";26241,2;26241,2
"150658 Santa Maria das Barreiras";107710,6;107710,6
"150660 Santa Maria do Pará";143448,7;143448,7
"150670 Santana do Araguaia";134877,6;134877,6
"150680 Santarém";558157,2;558157,2
"150690 Santarém Novo";9875,5;9875,5
"150700 Santo Antônio do Tauá";73365,6;73365,6
"150710 São Caetano de Odivelas";35570,1;35570,1
"150715 São Domingos do Araguaia";36898,8;36898,8
"150720 São Domingos do Capim";136971,7;136971,7
"150730 São Félix do Xingu";375565,1;375565,1
"150740 São Francisco do Pará";85016,9;85016,9
"150745 São Geraldo do Araguaia";82014,1;82014,1
"150746 São João da Ponta";9382,1;9382,1
"150747 São João de Pirabas";26403,9;26403,9
"150750 São João do Araguaia";27806,4;27806,4
"150760 São Miguel do Guamá";255948,5;255948,5
"150770 São Sebastião da Boa Vista";59075,2;59075,2
"150775 Sapucaia";29279,4;29279,4
"150780 Senador José Porfírio";34120,3;34120,3
"150790 Soure";31600,3;31600,3
"150795 Tailândia";58185,8;58185,8
"150796 Terra Alta";16019,3;16019,3
"150797 Terra Santa";15480,5;15480,5
"150800 Tomé-Açu";119920,8;119920,8
"150803 Tracuateua";71562,0;71562,0
"150805 Trairão";96847,6;96847,6
"150808 Tucumã";57593,6;57593,6
"150810 Tucuruí";80034,0;80034,0
"150812 Ulianópolis";931070,4;931070,4
"150815 Uruará";108524,6;108524,6
"150820 Vigia";61478,1;61478,1
"150830 Viseu";197298,2;197298,2
"150835 Vitória do Xingu";57563,5;57563,5
"150840 Xinguara";88153,6;88153,6
"160010 Amapá";22306,4;22306,4
"160020 Calçoene";12266,8;12266,8
"160021 Cutias";12518,0;12518,0
"160023 Ferreira Gomes";5896,8;5896,8
"160025 Itaubal";8067,4;8067,4
"160027 Laranjal do Jari";10600,6;10600,6
"160030 Macapá";44911,7;44911,7
"160040 Mazagão";22278,8;22278,8
"160050 Oiapoque";16013,9;16013,9
"160015 Pedra Branca do Amapari";5513,3;5513,3
"160053 Porto Grande";23002,4;23002,4
"160055 Pracuúba";16584,0;16584,0
"160060 Santana";14326,4;14326,4
"160005 Serra do Navio";2960,4;2960,4
"160070 Tartarugalzinho";32423,6;32423,6
"160080 Vitória do Jari";5402,3;5402,3
"170025 Abreulândia";6731,6;6731,6
"170030 Aguiarnópolis";7629,6;7629,6
"170035 Aliança do Tocantins";11948,7;11948,7
"170040 Almas";37263,1;37263,1
"170070 Alvorada";44207,2;44207,2
"170100 Ananás";12311,0;12311,0
"170105 Angico";5396,8;5396,8
"170110 Aparecida do Rio Negro";23872,6;23872,6
"170130 Aragominas";13506,6;13506,6
"170190 Araguacema";15557,7;15557,7
"170200 Araguaçu";44093,3;44093,3
"170210 Araguaína";37316,8;37316,8
"170215 Araguanã";14050,9;14050,9
"170220 Araguatins";21242,7;21242,7
"170230 Arapoema";23162,4;23162,4
"170240 Arraias";45864,1;45864,1
"170255 Augustinópolis";9055,5;9055,5
"170270 Aurora do Tocantins";7905,9;7905,9
"170290 Axixá do Tocantins";5915,4;5915,4
"170300 Babaçulândia";22746,4;22746,4
"170305 Bandeirantes do Tocantins";21068,8;21068,8
"170307 Barra do Ouro";14310,8;14310,8
"170310 Barrolândia";10278,1;10278,1
"170320 Bernardo Sayão";14498,6;14498,6
"170330 Bom Jesus do Tocantins";15068,8;15068,8
"170360 Brasilândia do Tocantins";7646,0;7646,0
"170370 Brejinho de Nazaré";29610,4;29610,4
"170380 Buriti do Tocantins";3716,4;3716,4
"170382 Cachoeirinha";2350,8;2350,8
"170384 Campos Lindos";122572,4;122572,4
"170386 Cariri do Tocantins";21795,8;21795,8
"170388 Carmolândia";6830,6;6830,6
"170389 Carrasco Bonito";2475,5;2475,5
"170390 Caseara";15068,2;15068,2
"170410 Centenário";2115,0;2115,0
"170510 Chapada da Natividade";17434,4;17434,4
"170460 Chapada de Areia";4610,0;4610,0
